id,code,description,unit,category,subcategory,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
SE30,SE30,Excavate trenches for 6nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,76.67,Services!I51,76.67,Services!A51,Services,"200mm,general_services"
SE31,SE31,Excavate trenches for 6nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,90.53,Services!I52,90.53,Services!A52,Services,"200mm,general_services"
SE32,SE32,Excavate trenches for 6nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,104.38,Services!I53,104.38,Services!A53,Services,"200mm,general_services"
SE33,SE33,Excavate trenches for 6nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,118.24,Services!I54,118.24,Services!A54,Services,"200mm,general_services"
SE34,SE34,Excavate trenches for 6nr ducts ne 200mm dia; backfill with SEM; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,132.09,Services!I55,132.09,Services!A55,Services,"200mm,general_services"
SE35,SE35,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,19.4,Services!I58,19.4,Services!A58,Services,"225mm,general_services"
SE36,SE36,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,24.01,Services!I59,24.01,Services!A59,Services,"225mm,general_services"
SE37,SE37,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,28.62,Services!I60,28.62,Services!A60,Services,"225mm,general_services"
SE38,SE38,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,46.84,Services!I61,46.84,Services!A61,Services,"225mm,general_services"
SE39,SE39,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,54.17,Services!I62,54.17,Services!A62,Services,"225mm,general_services"
SE40,SE40,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,103.94,Services!I63,103.94,Services!A63,Services,"225mm,general_services"
SE41,SE41,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,115.87,Services!I64,115.87,Services!A64,Services,"225mm,general_services"
SE42,SE42,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2 - 2.25 m,m,Services,General Services,127.81,Services!I65,127.81,Services!A65,Services,"225mm,general_services"
SE43,SE43,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2.25 - 2.5 m,m,Services,General Services,139.74,Services!I66,139.74,Services!A66,Services,"225mm,general_services"
SE44,SE44,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2.5 - 2.75 m,m,Services,General Services,151.68,Services!I67,151.68,Services!A67,Services,"225mm,general_services"
SE45,SE45,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2.75 - 3.0 m,m,Services,General Services,163.62,Services!I68,163.62,Services!A68,Services,"225mm,general_services"
SE46,SE46,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 3 - 3.25 m,m,Services,General Services,175.55,Services!I69,175.55,Services!A69,Services,"225mm,general_services"
SE47,SE47,Excavate trenches for 225mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 3.25 - 3.5 m,m,Services,General Services,187.49,Services!I70,187.49,Services!A70,Services,"225mm,general_services"
SE48,SE48,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,20.8,Services!I72,20.8,Services!A72,Services,"300mm,general_services"
SE49,SE49,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,25.41,Services!I73,25.41,Services!A73,Services,"300mm,general_services"
SE50,SE50,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,30.01,Services!I74,30.01,Services!A74,Services,"300mm,general_services"
SE51,SE51,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,48.24,Services!I75,48.24,Services!A75,Services,"300mm,general_services"
SE52,SE52,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,55.57,Services!I76,55.57,Services!A76,Services,"300mm,general_services"
SE53,SE53,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,106.73,Services!I77,106.73,Services!A77,Services,"300mm,general_services"
SE54,SE54,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,118.67,Services!I78,118.67,Services!A78,Services,"300mm,general_services"
SE55,SE55,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2 - 2.25 m,m,Services,General Services,130.61,Services!I79,130.61,Services!A79,Services,"300mm,general_services"
SE56,SE56,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2.25 - 2.5 m,m,Services,General Services,142.54,Services!I80,142.54,Services!A80,Services,"300mm,general_services"
SE57,SE57,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2.5 - 2.75 m,m,Services,General Services,154.48,Services!I81,154.48,Services!A81,Services,"300mm,general_services"
SE58,SE58,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2.75 - 3.0 m,m,Services,General Services,166.41,Services!I82,166.41,Services!A82,Services,"300mm,general_services"
SE59,SE59,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 3 - 3.25 m,m,Services,General Services,178.35,Services!I83,178.35,Services!A83,Services,"300mm,general_services"
SE60,SE60,Excavate trenches for 300mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 3.25 - 3.5 m,m,Services,General Services,190.29,Services!I84,190.29,Services!A84,Services,"300mm,general_services"
SE61,SE61,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,29.5,Services!I86,29.5,Services!A86,Services,"450mm,general_services"
SE62,SE62,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,35.26,Services!I87,35.26,Services!A87,Services,"450mm,general_services"
SE63,SE63,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,41.02,Services!I88,41.02,Services!A88,Services,"450mm,general_services"
SE64,SE64,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,60.4,Services!I89,60.4,Services!A89,Services,"450mm,general_services"
SE65,SE65,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,68.88,Services!I90,68.88,Services!A90,Services,"450mm,general_services"
SE66,SE66,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,112.33,Services!I91,112.33,Services!A91,Services,"450mm,general_services"
SE67,SE67,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,124.27,Services!I92,124.27,Services!A92,Services,"450mm,general_services"
SE68,SE68,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2 - 2.25 m,m,Services,General Services,136.2,Services!I93,136.2,Services!A93,Services,"450mm,general_services"
SE69,SE69,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2.25 - 2.5 m,m,Services,General Services,148.14,Services!I94,148.14,Services!A94,Services,"450mm,general_services"
SE70,SE70,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2.5 - 2.75 m,m,Services,General Services,160.08,Services!I95,160.08,Services!A95,Services,"450mm,general_services"
SE71,SE71,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 2.75 - 3.0 m,m,Services,General Services,172.01,Services!I96,172.01,Services!A96,Services,"450mm,general_services"
SE72,SE72,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 3 - 3.25 m,m,Services,General Services,183.95,Services!I97,183.95,Services!A97,Services,"450mm,general_services"
SE73,SE73,Excavate trenches for 450mm dia ducts; backfill with SEM; dispose of surplus off site; depth to invert: 3.25 - 3.5 m,m,Services,General Services,195.88,Services!I98,195.88,Services!A98,Services,"450mm,general_services"
SE74,SE74,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,Plumbing Works,39.6,Services!I100,39.6,Services!A100,Services,"600mm,pipe,plumbing_works"
SE75,SE75,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,Plumbing Works,46.51,Services!I101,46.51,Services!A101,Services,"600mm,pipe,plumbing_works"
SE76,SE76,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,Plumbing Works,53.42,Services!I102,53.42,Services!A102,Services,"600mm,pipe,plumbing_works"
SE77,SE77,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,Plumbing Works,73.95,Services!I103,73.95,Services!A103,Services,"600mm,pipe,plumbing_works"
SE78,SE78,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,Plumbing Works,83.58,Services!I104,83.58,Services!A104,Services,"600mm,pipe,plumbing_works"
SE79,SE79,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,Plumbing Works,117.93,Services!I105,117.93,Services!A105,Services,"600mm,pipe,plumbing_works"
SE80,SE80,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,Plumbing Works,129.86,Services!I106,129.86,Services!A106,Services,"600mm,pipe,plumbing_works"
SE81,SE81,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert: 2 - 2.25 m,m,Services,Plumbing Works,141.8,Services!I107,141.8,Services!A107,Services,"600mm,pipe,plumbing_works"
