id,code,description,unit,category,subcategory,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
RC372,RC372,Sides of capping beam; 500-1m,m,RC works,Formwork; Basic Finish,28.77,RCworks!499,28.77,RCworks!A499,RC works,beam
RC373,RC373,Sides of capping beam; 500-1m; curved,m,RC works,Formwork; Basic Finish,57.53,RCworks!500,57.53,RCworks!A500,RC works,beam
RC374,RC374,Sides of capping beam; ex 1m,m2,RC works,Formwork; Basic Finish,35.74,RCworks!501,35.74,RCworks!A501,RC works,beam
RC375,RC375,Sides of capping beam; ex 1m; curved,m2,RC works,Formwork; Basic Finish,71.47,RCworks!502,71.47,RCworks!A502,RC works,beam
RC376,RC376,Soffit of capping beam; 250-500; cut to profile of contiguous/secant/sheet piles,m,RC works,Formwork; Basic Finish,64.77,RCworks!503,64.77,RCworks!A503,RC works,beam
RC377,RC377,Soffit of capping beam; 250-500; cut to profile of contiguous/secant/sheet piles; curved,m,RC works,Formwork; Basic Finish,129.53,RCworks!504,129.53,RCworks!A504,RC works,beam
RC378,RC378,Soffit of capping beam; 500-1m; cut to profile of contiguous/secant/sheet piles,m,RC works,Formwork; Basic Finish,74.29,RCworks!505,74.29,RCworks!A505,RC works,beam
RC379,RC379,EO capping beam formwork for hanging platform,m,RC works,Formwork; Basic Finish,144.26,RCworks!506,144.26,RCworks!A506,RC works,formwork|beam
RC380,RC380,Edges of slabs & openings; not exceeding 250,m,RC works,Formwork; Basic Finish,11.03,RCworks!507,11.03,RCworks!A507,RC works,slab
RC381,RC381,Edges of slabs & openings; not exceeding 250; curved,m,RC works,Formwork; Basic Finish,22.06,RCworks!508,22.06,RCworks!A508,RC works,slab
RC382,RC382,Edges of slabs & openings; not exceeding 250; sloping,m,RC works,Formwork; Basic Finish,14.89,RCworks!509,14.89,RCworks!A509,RC works,slab
RC383,RC383,Edges of slabs & openings; not exceeding 250; sloping; curved,m,RC works,Formwork; Basic Finish,29.79,RCworks!510,29.79,RCworks!A510,RC works,slab
RC384,RC384,Edges of slabs & openings; 250-500,m,RC works,Formwork; Basic Finish,17.41,RCworks!511,17.41,RCworks!A511,RC works,slab
RC385,RC385,Edges of slabs & openings; 250-500; curved,m,RC works,Formwork; Basic Finish,34.83,RCworks!512,34.83,RCworks!A512,RC works,slab
RC386,RC386,Edges of slabs & openings; 500-1m,m,RC works,Formwork; Basic Finish,29.45,RCworks!513,29.45,RCworks!A513,RC works,slab
RC387,RC387,Edges of slabs & openings; 500-1m; curved,m,RC works,Formwork; Basic Finish,58.9,RCworks!514,58.9,RCworks!A514,RC works,slab
RC388,RC388,Edges of slabs & openings; ex 1m,m2,RC works,Formwork; Basic Finish,36.29,RCworks!515,36.29,RCworks!A515,RC works,slab
RC389,RC389,Edges of topping; not exceeding 250,m,RC works,Formwork; Basic Finish,44.93,RCworks!516,44.93,RCworks!A516,RC works,
RC390,RC390,Temporary stop ends; EML; not exceeding 250,m,RC works,Formwork; Basic Finish,16.31,RCworks!517,16.31,RCworks!A517,RC works,
RC391,RC391,Temporary stop ends; EML; 250-500,m,RC works,Formwork; Basic Finish,28.8,RCworks!518,28.8,RCworks!A518,RC works,
RC392,RC392,Temporary stop ends; EML; 500-1m,m,RC works,Formwork; Basic Finish,49.29,RCworks!519,49.29,RCworks!A519,RC works,
RC393,RC393,Penetration/openings; circular; not exceeding 100 dia; not exceeding 250 thk,nr,RC works,Formwork; Basic Finish,11.18,RCworks!520,11.18,RCworks!A520,RC works,
RC394,RC394,Penetration/openings; circular; not exceeding 100 dia; 250-500 thk,nr,RC works,Formwork; Basic Finish,15.56,RCworks!521,15.56,RCworks!A521,RC works,
RC395,RC395,Penetration/openings; circular; not exceeding 110 dia; not exceeding 250 thk,nr,RC works,Formwork; Basic Finish,11.24,RCworks!522,11.24,RCworks!A522,RC works,
RC396,RC396,Penetration/openings; circular; not exceeding 110 dia; 250-500 thk,nr,RC works,Formwork; Basic Finish,15.69,RCworks!523,15.69,RCworks!A523,RC works,
RC397,RC397,Penetration/openings; circular; not exceeding 125 dia; not exceeding 250 thk,nr,RC works,Formwork; Basic Finish,11.29,RCworks!524,11.29,RCworks!A524,RC works,
RC398,RC398,Penetration/openings; circular; not exceeding 125 dia; 250-500 thk,nr,RC works,Formwork; Basic Finish,15.78,RCworks!525,15.78,RCworks!A525,RC works,
RC399,RC399,Penetration/openings; circular; not exceeding 150 dia; not exceeding 250 thk,nr,RC works,Formwork; Basic Finish,12.55,RCworks!526,12.55,RCworks!A526,RC works,
RC400,RC400,Penetration/openings; circular; not exceeding 150 dia; 250-500 thk,nr,RC works,Formwork; Basic Finish,18.3,RCworks!527,18.3,RCworks!A527,RC works,
RC401,RC401,Penetration/openings; circular; not exceeding 250 dia; not exceeding 250 thk,nr,RC works,Formwork; Basic Finish,18.74,RCworks!528,18.74,RCworks!A528,RC works,
RC402,RC402,Penetration/openings; circular; not exceeding 250 dia; 250-500 thk,nr,RC works,Formwork; Basic Finish,30.69,RCworks!529,30.69,RCworks!A529,RC works,
RC403,RC403,Penetration/openings; circular; not exceeding 300 dia; not exceeding 250 thk,nr,RC works,Formwork; Basic Finish,19.67,RCworks!530,19.67,RCworks!A530,RC works,
RC404,RC404,Penetration/openings; circular; not exceeding 300 dia; 500-1m thk,nr,RC works,Formwork; Basic Finish,54.59,RCworks!531,54.59,RCworks!A531,RC works,
RC405,RC405,Penetration/openings; circular; not exceeding 400 dia; not exceeding 250 thk,nr,RC works,Formwork; Basic Finish,24.1,RCworks!532,24.1,RCworks!A532,RC works,
RC406,RC406,Penetration/openings; circular; not exceeding 400 dia; 500-1m thk,nr,RC works,Formwork; Basic Finish,72.29,RCworks!533,72.29,RCworks!A533,RC works,
RC407,RC407,Penetration/openings; circular; not exceeding 500 dia; not exceeding 250 thk,nr,RC works,Formwork; Basic Finish,33.79,RCworks!534,33.79,RCworks!A534,RC works,
RC408,RC408,Penetration/openings; circular; not exceeding 500 dia; 250-500 thk,nr,RC works,Formwork; Basic Finish,53.04,RCworks!535,53.04,RCworks!A535,RC works,
RC409,RC409,Soffit of pre-cast solid planks (Factory made),m2,RC works,Formwork; Basic Finish,4.03,RCworks!536,4.03,RCworks!A536,RC works,
RC410,RC410,Soffit of slabs; not exceeding 1.5m,m2,RC works,Formwork; Basic Finish,49.48,RCworks!537,49.48,RCworks!A537,RC works,slab
RC411,RC411,Soffit of slabs; not exceeding 1.5m; in confined space; strike through opening,m2,RC works,Formwork; Basic Finish,74.21,RCworks!538,74.21,RCworks!A538,RC works,slab
RC412,RC412,Soffit of slabs; 1.5-3.0m,m2,RC works,Formwork; Basic Finish,35.11,RCworks!539,35.11,RCworks!A539,RC works,slab
RC413,RC413,Soffit of slabs temp support for transfer beams; 1.5-3.0m; ave 6-7 wks,m2,RC works,Formwork; Basic Finish,49.37,RCworks!540,49.37,RCworks!A540,RC works,slab|beam
RC414,RC414,Soffit of PT slabs; 1.5-3.0m,m2,RC works,Formwork; Basic Finish,35.11,RCworks!541,35.11,RCworks!A541,RC works,slab
RC415,RC415,Soffit of slabs; 1.5-3.0m; balconies,m2,RC works,Formwork; Basic Finish,37.57,RCworks!542,37.57,RCworks!A542,RC works,slab
RC416,RC416,EO for balcony backpropping,m2,RC works,Formwork; Basic Finish,2.46,RCworks!543,2.46,RCworks!A543,RC works,
RC417,RC417,Soffit of slabs; 1.5-3.0m; in basements,m2,RC works,Formwork; Basic Finish,40.12,RCworks!544,40.12,RCworks!A544,RC works,slab
RC418,RC418,Soffit of slabs; 1.5-3.0m; off sloping ground,m2,RC works,Formwork; Basic Finish,44.1,RCworks!545,44.1,RCworks!A545,RC works,slab
RC419,RC419,Soffit of slabs; 1.5-3.0m; sloping,m2,RC works,Formwork; Basic Finish,42.51,RCworks!546,42.51,RCworks!A546,RC works,slab
RC420,RC420,Soffit of slabs; 3.0-4.5m,m2,RC works,Formwork; Basic Finish,37.36,RCworks!547,37.36,RCworks!A547,RC works,slab
RC421,RC421,Soffit of PT slabs; 3.0-4.5m,m2,RC works,Formwork; Basic Finish,37.36,RCworks!548,37.36,RCworks!A548,RC works,slab
RC422,RC422,Soffit of slabs; 3.0-4.5m; balconies,m2,RC works,Formwork; Basic Finish,41.09,RCworks!549,41.09,RCworks!A549,RC works,slab
RC423,RC423,Soffit of slabs; 3.0-4.5m; in basements,m2,RC works,Formwork; Basic Finish,43.42,RCworks!550,43.42,RCworks!A550,RC works,slab
RC424,RC424,Soffit of slabs; 3.0-4.5m; off sloping ground,m2,RC works,Formwork; Basic Finish,46.91,RCworks!551,46.91,RCworks!A551,RC works,slab
RC425,RC425,Soffit of slabs; 3.0-4.5m; sloping,m2,RC works,Formwork; Basic Finish,44.82,RCworks!552,44.82,RCworks!A552,RC works,slab
RC426,RC426,Soffit of slabs; 4.5-6.0m,m2,RC works,Formwork; Basic Finish,41.74,RCworks!553,41.74,RCworks!A553,RC works,slab
RC427,RC427,Soffit of PT slabs; 4.5-6.0m,m2,RC works,Formwork; Basic Finish,41.74,RCworks!554,41.74,RCworks!A554,RC works,slab
RC428,RC428,Soffit of slabs; 4.5-6.0m; balconies,m2,RC works,Formwork; Basic Finish,45.91,RCworks!555,45.91,RCworks!A555,RC works,slab
RC429,RC429,Soffit of slabs; 4.5-6.0m; in basements,m2,RC works,Formwork; Basic Finish,51.51,RCworks!556,51.51,RCworks!A556,RC works,slab
RC430,RC430,Soffit of slabs; 4.5-6.0m; sloping,m2,RC works,Formwork; Basic Finish,50.07,RCworks!557,50.07,RCworks!A557,RC works,slab
RC431,RC431,Soffit of slabs; 6.0-7.5m,m2,RC works,Formwork; Basic Finish,86.15,RCworks!558,86.15,RCworks!A558,RC works,slab
RC432,RC432,Soffit of slabs; 7.5-9.0m,m2,RC works,Formwork; Basic Finish,87,RCworks!559,87,RCworks!A559,RC works,slab
RC433,RC433,Soffit of slabs; 9.0-10.5m,m2,RC works,Formwork; Basic Finish,113.96,RCworks!560,113.96,RCworks!A560,RC works,slab
RC434,RC434,Soffit of slabs; 10.5-12.0m,m2,RC works,Formwork; Basic Finish,153.75,RCworks!561,153.75,RCworks!A561,RC works,slab
RC435,RC435,Soffit of slabs; 12.0-13.5m,m2,RC works,Formwork; Basic Finish,204.42,RCworks!562,204.42,RCworks!A562,RC works,slab
RC436,RC436,Soffit of slabs; 13.5-15.0m,m2,RC works,Formwork; Basic Finish,269.29,RCworks!563,269.29,RCworks!A563,RC works,slab
RC437,RC437,Soffit of slabs; 15.0-16.5m,m2,RC works,Formwork; Basic Finish,348.71,RCworks!564,348.71,RCworks!A564,RC works,slab
RC438,RC438,Soffit of slabs; 16.5-18.0m,m2,RC works,Formwork; Basic Finish,420.08,RCworks!565,420.08,RCworks!A565,RC works,slab
RC439,RC439,Soffit of slabs; 18.0-19.5m,m2,RC works,Formwork; Basic Finish,506.55,RCworks!566,506.55,RCworks!A566,RC works,slab
RC440,RC440,Soffit of slabs; 19.5-21.0m,m2,RC works,Formwork; Basic Finish,596.8,RCworks!567,596.8,RCworks!A567,RC works,slab
RC441,RC441,Soffit of slabs; 21.0-22.5m,m2,RC works,Formwork; Basic Finish,696.53,RCworks!568,696.53,RCworks!A568,RC works,slab
RC442,RC442,Soffit of slabs; 22.5-24.0m,m2,RC works,Formwork; Basic Finish,799.46,RCworks!569,799.46,RCworks!A569,RC works,slab
RC443,RC443,Soffit of slabs; 24.0-25.5m,m2,RC works,Formwork; Basic Finish,908.6,RCworks!570,908.6,RCworks!A570,RC works,slab
RC444,RC444,Soffit of slabs; high in core,m2,RC works,Formwork; Basic Finish,89.88,RCworks!571,89.88,RCworks!A571,RC works,slab
RC446,RC446,EO soffit formwork for propping off ground/surface of fill,m2,RC works,Formwork; Basic Finish,7.47,RCworks!573,7.47,RCworks!A573,RC works,formwork
RC446,RC446,EO soffit formwork for cutting and fitting to space between steel beams,m2,RC works,Formwork; Basic Finish,17.08,RCworks!574,17.08,RCworks!A574,RC works,formwork|beam
RC447,RC447,EO soffit formwork for cutting and fitting to curved steelwork,m,RC works,Formwork; Basic Finish,79.99,RCworks!575,79.99,RCworks!A575,RC works,formwork
RC448,RC448,EO soffit formwork for small area carried out as a re-visit,m2,RC works,Formwork; Basic Finish,25.86,RCworks!576,25.86,RCworks!A576,RC works,formwork
RC449,RC449,Soffit of slabs; (top down); laid on blinding,m2,RC works,Formwork; Basic Finish,27.65,RCworks!577,27.65,RCworks!A577,RC works,slab
RC450,RC450,"EO soffit formwork for trough moulds, 225mm deep at 600mm c/s, with 90mm ribs (ply & timber x 1 use)",m2,RC works,Formwork; Basic Finish,115.5,RCworks!578,115.5,RCworks!A578,RC works,formwork
RC451,RC451,"EO soffit formwork for trough moulds, 205mm deep at 400mm c/s, with 125mm ribs (polystyrene moulds x 1 use)",m2,RC works,Formwork; Basic Finish,103.44,RCworks!579,103.44,RCworks!A579,RC works,formwork
RC452,RC452,"EO soffit formwork for trough moulds, 255mm deep at 400mm c/s, with 125mm ribs (polystyrene moulds x 1 use)",m2,RC works,Formwork; Basic Finish,118.83,RCworks!580,118.83,RCworks!A580,RC works,formwork
RC453,RC453,Attached beams; not exceeding 1.5m,m2,RC works,Formwork; Basic Finish,100.12,RCworks!581,100.12,RCworks!A581,RC works,beam
RC454,RC454,Attached beams; 1.5-3.0m,m2,RC works,Formwork; Basic Finish,75.97,RCworks!582,75.97,RCworks!A582,RC works,beam
RC455,RC455,EO Attached beams; formwork left in,m2,RC works,Formwork; Basic Finish,23.33,RCworks!583,23.33,RCworks!A583,RC works,formwork|beam
RC456,RC456,Attached beams; 3.0-4.5m,m2,RC works,Formwork; Basic Finish,80.46,RCworks!584,80.46,RCworks!A584,RC works,beam
RC457,RC457,Attached beams; 3.0-4.5m; curved,m2,RC works,Formwork; Basic Finish,160.93,RCworks!585,160.93,RCworks!A585,RC works,beam
RC458,RC458,Attached beams; 4.5-6.0m,m2,RC works,Formwork; Basic Finish,88.57,RCworks!586,88.57,RCworks!A586,RC works,beam
RC459,RC459,Attached beams; 6.0-7.5m,m2,RC works,Formwork; Basic Finish,175.94,RCworks!587,175.94,RCworks!A587,RC works,beam
RC460,RC460,Attached beams; 7.5-9.0m,m2,RC works,Formwork; Basic Finish,177.64,RCworks!588,177.64,RCworks!A588,RC works,beam
RC461,RC461,Attached beams; 9.0-10.5m,m2,RC works,Formwork; Basic Finish,231.57,RCworks!589,231.57,RCworks!A589,RC works,beam
RC462,RC462,Attached beams; 10.5-12.0m,m2,RC works,Formwork; Basic Finish,311.15,RCworks!590,311.15,RCworks!A590,RC works,beam
RC463,RC463,Attached beams; 12.0-13.5m,m2,RC works,Formwork; Basic Finish,412.48,RCworks!591,412.48,RCworks!A591,RC works,beam
RC464,RC464,Attached beams; 13.5-15.0m,m2,RC works,Formwork; Basic Finish,542.23,RCworks!592,542.23,RCworks!A592,RC works,beam
RC465,RC465,Attached beams; 15.0-16.5m,m2,RC works,Formwork; Basic Finish,701.08,RCworks!593,701.08,RCworks!A593,RC works,beam
RC466,RC466,Attached beams; 16.5-18.0m,m2,RC works,Formwork; Basic Finish,843.8,RCworks!594,843.8,RCworks!A594,RC works,beam
RC467,RC467,Isolated beams; not exceeding 1.5m,m2,RC works,Formwork; Basic Finish,143.96,RCworks!595,143.96,RCworks!A595,RC works,beam
RC468,RC468,Isolated beams; 1.5-3.0m,m2,RC works,Formwork; Basic Finish,107.73,RCworks!596,107.73,RCworks!A596,RC works,beam
RC469,RC469,Isolated beams; 1.5-3.0m; curved on elevation,m2,RC works,Formwork; Basic Finish,309.63,RCworks!597,309.63,RCworks!A597,RC works,beam
RC469,RC469,Isolated beams; 3.0-4.5m,m2,RC works,Formwork; Basic Finish,114.47,RCworks!598,114.47,RCworks!A598,RC works,beam
RC470,RC470,Isolated beams; 3.0-4.5m; curved on elevation,m2,RC works,Formwork; Basic Finish,328.26,RCworks!599,328.26,RCworks!A599,RC works,beam
RC470,RC470,Isolated beams; 4.5-6.0m,m2,RC works,Formwork; Basic Finish,126.64,RCworks!600,126.64,RCworks!A600,RC works,beam
RC471,RC471,Isolated beams; 6.0-7.5m,m2,RC works,Formwork; Basic Finish,257.69,RCworks!601,257.69,RCworks!A601,RC works,beam
RC472,RC472,Isolated beams; 7.5-9.0m,m2,RC works,Formwork; Basic Finish,260.24,RCworks!602,260.24,RCworks!A602,RC works,beam
RC473,RC473,Isolated beams; 9.0-10.5m,m2,RC works,Formwork; Basic Finish,341.14,RCworks!603,341.14,RCworks!A603,RC works,beam
RC474,RC474,Isolated beams; 10.5-12.0m,m2,RC works,Formwork; Basic Finish,460.5,RCworks!604,460.5,RCworks!A604,RC works,beam
RC475,RC475,Isolated beams; 12.0-13.5m,m2,RC works,Formwork; Basic Finish,612.5,RCworks!605,612.5,RCworks!A605,RC works,beam
RC476,RC476,Isolated beams; 13.5-15.0m,m2,RC works,Formwork; Basic Finish,807.13,RCworks!606,807.13,RCworks!A606,RC works,beam
RC477,RC477,Isolated beams; 15.0-16.5m,m2,RC works,Formwork; Basic Finish,1045.39,RCworks!607,1045.39,RCworks!A607,RC works,beam
RC478,RC478,Step in top surface; not exceeding 250,m,RC works,Formwork; Basic Finish,17.26,RCworks!608,17.26,RCworks!A608,RC works,
RC479,RC479,Step in top surface; not exceeding 250; curved,m,RC works,Formwork; Basic Finish,34.52,RCworks!609,34.52,RCworks!A609,RC works,
RC480,RC480,Step in top surface; 250-500,m,RC works,Formwork; Basic Finish,28.09,RCworks!610,28.09,RCworks!A610,RC works,
RC481,RC481,Step in top surface; 250-500; curved,m,RC works,Formwork; Basic Finish,56.19,RCworks!611,56.19,RCworks!A611,RC works,
RC482,RC482,Step in top surface; 500-1m,m,RC works,Formwork; Basic Finish,47.14,RCworks!612,47.14,RCworks!A612,RC works,
RC483,RC483,Step in top surface; 500-1m; curved,m,RC works,Formwork; Basic Finish,94.28,RCworks!613,94.28,RCworks!A613,RC works,
RC484,RC484,Step in top surface; ex 1m,m2,RC works,Formwork; Basic Finish,56.95,RCworks!614,56.95,RCworks!A614,RC works,
RC485,RC485,Step in soffit; not exceeding 250,m,RC works,Formwork; Basic Finish,25.2,RCworks!615,25.2,RCworks!A615,RC works,
RC486,RC486,Step in soffit; not exceeding 250; curved,m,RC works,Formwork; Basic Finish,50.39,RCworks!616,50.39,RCworks!A616,RC works,
RC487,RC487,Step in soffit; not exceeding 250; sloping face,m,RC works,Formwork; Basic Finish,37.79,RCworks!617,37.79,RCworks!A617,RC works,
RC488,RC488,Step in soffit; 250-500,m,RC works,Formwork; Basic Finish,41.67,RCworks!618,41.67,RCworks!A618,RC works,
RC489,RC489,Step in soffit; 250-500; curved,m,RC works,Formwork; Basic Finish,83.34,RCworks!619,83.34,RCworks!A619,RC works,
RC490,RC490,Step in soffit; 250-500; sloping face,m,RC works,Formwork; Basic Finish,62.51,RCworks!620,62.51,RCworks!A620,RC works,
RC491,RC491,Step in soffit; 500-1m,m,RC works,Formwork; Basic Finish,59.95,RCworks!621,59.95,RCworks!A621,RC works,
RC492,RC492,Step in soffit; ex 1m,m2,RC works,Formwork; Basic Finish,72.38,RCworks!622,72.38,RCworks!A622,RC works,
RC493,RC493,Top fwk; sloping over 15 deg,m2,RC works,Formwork; Basic Finish,50.34,RCworks!623,50.34,RCworks!A623,RC works,
RC494,RC494,Top fwk; sloping over 15 deg; not exceeding 250,m,RC works,Formwork; Basic Finish,16.11,RCworks!624,16.11,RCworks!A624,RC works,
RC495,RC495,Top fwk; sloping over 15 deg; 250-500,m,RC works,Formwork; Basic Finish,30.2,RCworks!625,30.2,RCworks!A625,RC works,
RC496,RC496,Top fwk; sloping over 15 deg; 500-1m,m,RC works,Formwork; Basic Finish,42.79,RCworks!626,42.79,RCworks!A626,RC works,
RC497,RC497,Columns; rectangular; not exceeding 3.0m high,m2,RC works,Formwork; Basic Finish,33.75,RCworks!627,33.75,RCworks!A627,RC works,column
RC498,RC498,Columns; rectangular; ex 3.0m high,m2,RC works,Formwork; Basic Finish,36.54,RCworks!628,36.54,RCworks!A628,RC works,column
RC499,RC499,Stub Columns; rectangular; not exceeding 1.0m,m2,RC works,Formwork; Basic Finish,50.03,RCworks!629,50.03,RCworks!A629,RC works,column
RC500,RC500,Columns; raking,m2,RC works,Formwork; Basic Finish,152.85,RCworks!630,152.85,RCworks!A630,RC works,column
RC501,RC501,Columns; eliptical,m2,RC works,Formwork; Basic Finish,91.63,RCworks!631,91.63,RCworks!A631,RC works,column
RC502,RC502,Columns; circular,m2,RC works,Formwork; Basic Finish,50.45,RCworks!632,50.45,RCworks!A632,RC works,column
RC503,RC503,Columns; circular; raking,m2,RC works,Formwork; Basic Finish,91.63,RCworks!633,91.63,RCworks!A633,RC works,column
RC504,RC504,Columns; irregular,m2,RC works,Formwork; Basic Finish,51.46,RCworks!634,51.46,RCworks!A634,RC works,column
RC505,RC505,Columns; blade cols (walls),m2,RC works,Formwork; Basic Finish,39.33,RCworks!635,39.33,RCworks!A635,RC works,column|wall
RC506,RC506,Columns; attached,m2,RC works,Formwork; Basic Finish,124.64,RCworks!636,124.64,RCworks!A636,RC works,column
RC507,RC507,EO Columns; formwork left in,m2,RC works,Formwork; Basic Finish,23.33,RCworks!637,23.33,RCworks!A637,RC works,formwork|column
RC508,RC508,Column casings,m2,RC works,Formwork; Basic Finish,84.75,RCworks!638,84.75,RCworks!A638,RC works,column
RC509,RC509,Column casings; circular,m2,RC works,Formwork; Basic Finish,169.5,RCworks!639,169.5,RCworks!A639,RC works,column
RC510,RC510,Column capital/head,m2,RC works,Formwork; Basic Finish,227.66,RCworks!640,227.66,RCworks!A640,RC works,column
RC511,RC511,Walls; not exceeding 3m high,m2,RC works,Formwork; Basic Finish,36.55,RCworks!641,36.55,RCworks!A641,RC works,wall
RC512,RC512,Walls; ex 3m high,m2,RC works,Formwork; Basic Finish,38.93,RCworks!642,38.93,RCworks!A642,RC works,wall
RC513,RC513,Walls; curved; single radius,m2,RC works,Formwork; Basic Finish,73.09,RCworks!643,73.09,RCworks!A643,RC works,wall
RC514,RC514,Walls; curved; single radius; ex 3.0m high,m2,RC works,Formwork; Basic Finish,77.85,RCworks!644,77.85,RCworks!A644,RC works,wall
RC515,RC515,Walls; lift pits/sumps,m2,RC works,Formwork; Basic Finish,54.82,RCworks!645,54.82,RCworks!A645,RC works,wall
RC516,RC516,Dwarf walls; not exceeding 1m,m2,RC works,Formwork; Basic Finish,51.17,RCworks!646,51.17,RCworks!A646,RC works,wall
RC517,RC517,Walls; one sided; not exceeding 3.0m high,m2,RC works,Formwork; Basic Finish,53.72,RCworks!647,53.72,RCworks!A647,RC works,wall
RC518,RC518,Walls; one sided; not exceeding 3.0m high; curved,m2,RC works,Formwork; Basic Finish,107.44,RCworks!648,107.44,RCworks!A648,RC works,wall
RC519,RC519,Walls; one sided; ex 3.0m high,m2,RC works,Formwork; Basic Finish,60.7,RCworks!649,60.7,RCworks!A649,RC works,wall
RC520,RC520,Walls; one sided; ex 3.0m high; curved,m2,RC works,Formwork; Basic Finish,121.41,RCworks!650,121.41,RCworks!A650,RC works,wall
RC521,RC521,EO walls; formwork left in,m2,RC works,Formwork; Basic Finish,23.33,RCworks!651,23.33,RCworks!A651,RC works,formwork|wall
RC522,RC522,"EO Walls; for building in end of pipes/pentrations, not exceeding 500mm dia; b/s",nr,RC works,Formwork; Basic Finish,131.31,RCworks!652,131.31,RCworks!A652,RC works,wall
RC523,RC523,"EO Walls; for building in end of pipes/pentrations, 500 - 1000mm dia; b/s",nr,RC works,Formwork; Basic Finish,261.44,RCworks!653,261.44,RCworks!A653,RC works,wall
RC524,RC524,"EO Walls; for building in end of pipes/pentrations, 1000 - 2000mm dia; b/s",nr,RC works,Formwork; Basic Finish,391.56,RCworks!654,391.56,RCworks!A654,RC works,wall
RC525,RC525,"EO Walls; for building in end of pipes/pentrations, 2000 - 3000mm dia; b/s",nr,RC works,Formwork; Basic Finish,521.69,RCworks!655,521.69,RCworks!A655,RC works,wall
RC526,RC526,Plywood left in; fixed to sheet piles,m2,RC works,Formwork; Basic Finish,23.33,RCworks!656,23.33,RCworks!A656,RC works,
RC527,RC527,EO pipes/penetrations for waterstop,m,RC works,Formwork; Basic Finish,12.51,RCworks!657,12.51,RCworks!A657,RC works,
RC528,RC528,Walls; interupted,m2,RC works,Formwork; Basic Finish,63.88,RCworks!658,63.88,RCworks!A658,RC works,wall
RC529,RC529,Walls; one sided; irregular; narrow widths,m2,RC works,Formwork; Basic Finish,127.77,RCworks!659,127.77,RCworks!A659,RC works,wall
RC530,RC530,Wall ends/opngs; not exceeding 250,m,RC works,Formwork; Basic Finish,10.41,RCworks!660,10.41,RCworks!A660,RC works,wall
RC531,RC531,Wall ends/opngs; not exceeding 250; curved,m,RC works,Formwork; Basic Finish,20.82,RCworks!661,20.82,RCworks!A661,RC works,wall
RC532,RC532,Wall ends/opngs; 250-500,m,RC works,Formwork; Basic Finish,15.56,RCworks!662,15.56,RCworks!A662,RC works,wall
RC533,RC533,Wall ends/opngs; 250-500; curved,m,RC works,Formwork; Basic Finish,31.12,RCworks!663,31.12,RCworks!A663,RC works,wall
RC534,RC534,Wall ends/opngs; 500-1m,m,RC works,Formwork; Basic Finish,25.65,RCworks!664,25.65,RCworks!A664,RC works,wall
RC535,RC535,Wall ends/opngs; ex 1m,m2,RC works,Formwork; Basic Finish,35.37,RCworks!665,35.37,RCworks!A665,RC works,wall
RC536,RC536,Wall kickers,m,RC works,Formwork; Basic Finish,12.74,RCworks!666,12.74,RCworks!A666,RC works,wall
RC537,RC537,Wall kickers incorporating a hydrophillic waterstop,m,RC works,Formwork; Basic Finish,28.97,RCworks!667,28.97,RCworks!A667,RC works,wall
RC538,RC538,Wall kickers; curved,m,RC works,Formwork; Basic Finish,42.42,RCworks!668,42.42,RCworks!A668,RC works,wall
RC539,RC539,Wall kickers; curved; incorporating a hydrophillic waterstop,m,RC works,Formwork; Basic Finish,58.65,RCworks!669,58.65,RCworks!A669,RC works,wall
RC540,RC540,Walls; jump form,m2,RC works,Formwork; Basic Finish,46.84,RCworks!670,46.84,RCworks!A670,RC works,wall
RC541,RC541,EO walls; not exceeding 3.00m for jump form walls,m2,RC works,Formwork; Basic Finish,10.29,RCworks!671,10.29,RCworks!A671,RC works,wall
RC542,RC542,Wall ends/opngs; not exceeding 250; jumpform,m,RC works,Formwork; Basic Finish,10.93,RCworks!672,10.93,RCworks!A672,RC works,wall
RC543,RC543,Wall ends/opngs; 250-500; jumpform,m,RC works,Formwork; Basic Finish,16.34,RCworks!673,16.34,RCworks!A673,RC works,wall
RC544,RC544,Wall ends/opngs; 500-1m; jumpform,m,RC works,Formwork; Basic Finish,26.93,RCworks!674,26.93,RCworks!A674,RC works,wall
RC545,RC545,Wall ends/opngs; ex 1m; jumpform,m2,RC works,Formwork; Basic Finish,37.2,RCworks!675,37.2,RCworks!A675,RC works,wall
RC546,RC546,EO forming openings in walls for solid ply infills left in position as fall protection,m2,RC works,Formwork; Basic Finish,67.17,RCworks!676,67.17,RCworks!A676,RC works,wall
RC547,RC547,Wall kickers; jumpform,m,RC works,Formwork; Basic Finish,16.55,RCworks!677,16.55,RCworks!A677,RC works,wall
RC548,RC548,Walls; slipform (shift slipping) A,m2,RC works,Formwork; Basic Finish,81.32,RCworks!678,81.32,RCworks!A678,RC works,wall
RC549,RC549,Walls; slipform (shift slipping) B,m2,RC works,Formwork; Basic Finish,0,RCworks!G679,0,RCworks!A679,RC works,wall
RC550,RC550,EO standard walls for slipforming,m2,RC works,Formwork; Basic Finish,44.78,RCworks!680,44.78,RCworks!A680,RC works,wall
RC551,RC551,Wall ends; not exceeding 250; slipform (shift),m,RC works,Formwork; Basic Finish,20.33,RCworks!681,20.33,RCworks!A681,RC works,wall
