id,code,description,unit,category,subcategory,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
EXT874,EXT866,Vehicle barrier,nr,External Works,Street Furniture,1742.88,ExternalWorks!E960,1742.88,ExternalWorks!A960,External Works,
EXT875,EXT867,Vehicle barrier; fix only free issue,nr,External Works,Street Furniture,495.38,ExternalWorks!E961,495.38,ExternalWorks!A961,External Works,
EXT876,EXT868,"HW baulk timber; 125 x 250; bolted to concrete with M16 parabolts x 175lg, inc drill and counter bore at 850 c/s",m,External Works,Street Furniture,52.04,ExternalWorks!E962,52.04,ExternalWorks!A962,External Works,concrete
EXT877,EXT869,EO for chamfered ends,nr,External Works,Street Furniture,17.67,ExternalWorks!E963,17.67,ExternalWorks!A963,External Works,
EXT878,EXT870,1200g visqueen; horizontal,m2,External Works,DPM's / Waterproofing,1.07,ExternalWorks!E966,1.07,ExternalWorks!A966,External Works,
EXT879,EXT871,1200g visqueen; vertical,m2,External Works,DPM's / Waterproofing,1.78,ExternalWorks!E967,1.78,ExternalWorks!A967,External Works,
EXT880,EXT872,Preprufe; 300R; horizontal,m2,External Works,DPM's / Waterproofing,29.27,ExternalWorks!E968,29.27,ExternalWorks!A968,External Works,
EXT881,EXT873,Preprufe; 160R; vertical,m2,External Works,DPM's / Waterproofing,35.02,ExternalWorks!E969,35.02,ExternalWorks!A969,External Works,
EXT882,EXT874,Preprufe internal/perimeter junction,m,External Works,DPM's / Waterproofing,11.95,ExternalWorks!E970,11.95,ExternalWorks!A970,External Works,
EXT883,EXT875,"Exc, C/A, L&C, 150mm type 1, 200mm conc bed, A252 mesh & brush finish",m2,External Works,DPM's / Waterproofing,96.28,ExternalWorks!E973,96.28,ExternalWorks!A973,External Works,"150mm,200mm"
EXT884,EXT876,"Remove hardstandings, inc B/O 200 slab, exc 350mm & C/A",m2,External Works,DPM's / Waterproofing,29.5,ExternalWorks!E974,29.5,ExternalWorks!A974,External Works,350mm
EXT885,EXT877,"B/O extg paving, exc, C/A, L&C, 200mm conc bed",m2,External Works,Temporary Crossovers,75.5,ExternalWorks!E977,75.5,ExternalWorks!A977,External Works,"200mm,paving"
EXT886,EXT878,"B/O conc bed, exc, C/A and re-instate DBM footpath",m2,External Works,Temporary Crossovers,68.4,ExternalWorks!E978,68.4,ExternalWorks!A978,External Works,
EXT887,EXT879,BN1 bullnose kerb; 125 x 150; concrete bed & haunch; radius,m,External Works,Temporary Crossovers,39.84,ExternalWorks!E979,39.84,ExternalWorks!A979,External Works,"kerb,concrete"
EXT888,EXT880,"B/O extg pavement, exc & C/A. Reinstate 150mm type 1 sub-base & 150mm DBM comprising 30mm surface, 40mm binder & 80mm base",m2,External Works,Pavement reinstatement,76.21,ExternalWorks!E982,76.21,ExternalWorks!A982,External Works,"150mm,150mm"
EXT889,EXT881,reduce height,nr,External Works,Adjusting HM C&Fs,145.14,ExternalWorks!E986,145.14,ExternalWorks!A986,External Works,
EXT890,EXT882,ne 75mm,nr,External Works,Adjusting HM C&Fs,151.39,ExternalWorks!E987,151.39,ExternalWorks!A987,External Works,75mm
EXT891,EXT883,75 - 150mm,nr,External Works,Adjusting HM C&Fs,172.92,ExternalWorks!E988,172.92,ExternalWorks!A988,External Works,150mm
EXT892,EXT884,150 - 225mm,nr,External Works,Adjusting HM C&Fs,247.92,ExternalWorks!E989,247.92,ExternalWorks!A989,External Works,225mm
EXT893,EXT885,Full road closure,nr,External Works,"Road closure for works in road, including liason with Council, TFL & other Stats, licenses, permissions, fees, etc",4500.0,ExternalWorks!E992,4500.0,ExternalWorks!A992,External Works,
EXT894,EXT886,Partial road closure,nr,External Works,"Road closure for works in road, including liason with Council, TFL & other Stats, licenses, permissions, fees, etc",2500.0,ExternalWorks!E993,2500.0,ExternalWorks!A993,External Works,
EXT895,EXT887,Footpath closure,nr,External Works,"Road closure for works in road, including liason with Council, TFL & other Stats, licenses, permissions, fees, etc",2000.0,ExternalWorks!E994,2000.0,ExternalWorks!A994,External Works,
EXT896,EXT888,"Traffic diversion submission & licence, inc liase with Stats, design, proposal & approval/permission, RAMS, fees, etc",nr,External Works,Traffic management for works in Road,1875.0,ExternalWorks!E997,1875.0,ExternalWorks!A997,External Works,
EXT897,EXT889,"Pedestrian diversion submission & license, inc liase with Stats, design, proposal & approval/permissions, RAMS, fees, etc",nr,External Works,Traffic management for works in Road,1500.0,ExternalWorks!E998,1500.0,ExternalWorks!A998,External Works,
EXT898,EXT890,"Install traffic management measures, inc lights, signs, lights, notices, etc",nr,External Works,Traffic management for works in Road,2312.5,ExternalWorks!E999,2312.5,ExternalWorks!A999,External Works,
EXT899,EXT891,"Install pedestrian diversion & management measures, inc lights, signs, notices, etc",nr,External Works,Traffic management for works in Road,1825.0,ExternalWorks!E1000,1825.0,ExternalWorks!A1000,External Works,
EXT900,EXT892,"Heras fencing, inc erect, adapt and dismantle on completion",m,External Works,"Temporary fencing, Heras, barriers, sleepers, road plates, etc",38.23,ExternalWorks!E1003,38.23,ExternalWorks!A1003,External Works,
EXT901,EXT893,Pedestrian barriers,m,External Works,"Temporary fencing, Heras, barriers, sleepers, road plates, etc",45.35,ExternalWorks!E1004,45.35,ExternalWorks!A1004,External Works,
EXT902,EXT894,Jersey / Kelly blocks,m,External Works,"Temporary fencing, Heras, barriers, sleepers, road plates, etc",63.19,ExternalWorks!E1005,63.19,ExternalWorks!A1005,External Works,
EXT903,EXT895,Place only free issue kelly blocks,m,External Works,"Temporary fencing, Heras, barriers, sleepers, road plates, etc",28.19,ExternalWorks!E1006,28.19,ExternalWorks!A1006,External Works,
EXT904,EXT896,Plastic water filled barriers,m,External Works,"Temporary fencing, Heras, barriers, sleepers, road plates, etc",0.0,,0.0,ExternalWorks!A1007,External Works,
EXT905,EXT897,Place only plastic barriers & fill with water,m,External Works,"Temporary fencing, Heras, barriers, sleepers, road plates, etc",15.28,ExternalWorks!E1008,15.28,ExternalWorks!A1008,External Works,
EXT906,EXT898,Road plates,nr,External Works,"Temporary fencing, Heras, barriers, sleepers, road plates, etc",61.81,ExternalWorks!E1009,61.81,ExternalWorks!A1009,External Works,
EXT907,EXT899,Supply & erect site hoarding; 150 x 75 posts with concrete base at 3m c/s; 3nr 100 x 50 rails; 18mm WBP ply; 150 capping & skirting; 2.4m high,m,External Works,Hoarding,101.17,ExternalWorks!E1012,101.17,ExternalWorks!A1012,External Works,"3m,18mm,concrete"
EXT908,EXT900,Double gate; vehicle access; 6m,nr,External Works,Hoarding,1506.99,ExternalWorks!E1013,1506.99,ExternalWorks!A1013,External Works,"6m,gate"
EXT909,EXT901,Double gate; vehicle access; 8m,nr,External Works,Hoarding,1977.33,ExternalWorks!E1014,1977.33,ExternalWorks!A1014,External Works,"8m,gate"
EXT910,EXT902,EO for Pedestrian gate,nr,External Works,Hoarding,403.65,ExternalWorks!E1015,403.65,ExternalWorks!A1015,External Works,gate
EXT911,EXT903,Painting hoarding; 2.4m high,m,External Works,Hoarding,8.89,ExternalWorks!E1016,8.89,ExternalWorks!A1016,External Works,4m
EXT912,EXT904,Heras Fencing; 3.5m panels x 2m high (tree protection),m,External Works,Hoarding,30.65,ExternalWorks!E1017,30.65,ExternalWorks!A1017,External Works,"5m,2m"
EXT913,EXT905,Take down and remove site hoarding;,m,External Works,Hoarding,25.69,ExternalWorks!E1018,25.69,ExternalWorks!A1018,External Works,
EXT914,EXT906,Take down existing gate and re-erect in new position,nr,External Works,Hoarding,488.97,ExternalWorks!E1019,488.97,ExternalWorks!A1019,External Works,gate
