id,code,description,unit,category,subcategory,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
681,673,Corten steel Planterline edgings by Kinley; 3mm x 500mm high; with triangular brackets at 900c/s; bolted to concrete foundation; str,m,External Works,Kerbs & Edgings,239.73,ExternalWorks!E754,239.73,ExternalWorks!A754,External Works,"3mm,500mm,edging,concrete"
682,674,EO bespoke welded corner,nr,External Works,Kerbs & Edgings,56.08,ExternalWorks!E755,56.08,ExternalWorks!A755,External Works,
683,675,Corten steel planterline edgings by Kinley; 3mm x 500mm high; with triangular brackets at 900c/s; bolted to concrete foundation; radius,m,External Works,Kerbs & Edgings,320.75,ExternalWorks!E756,320.75,ExternalWorks!A756,External Works,"3mm,500mm,edging,concrete"
684,676,Corten steel planterline edgings by Kinley; 6mm x 610mm high; with triangular brackets at 900c/s; bolted to concrete podium,m,External Works,Kerbs & Edgings,388.43,ExternalWorks!E757,388.43,ExternalWorks!A757,External Works,"6mm,610mm,edging,concrete"
685,677,Corten steel planterline edgings by Kinley; 3mm x 900mm high; with triangular brackets at 900c/s; bolted to concrete foundation; str,m,External Works,Kerbs & Edgings,335.27,ExternalWorks!E758,335.27,ExternalWorks!A758,External Works,"3mm,900mm,edging,concrete"
686,678,EO bespoke welded corner,nr,External Works,Kerbs & Edgings,67.8,ExternalWorks!E759,67.8,ExternalWorks!A759,External Works,
687,679,Corten steel Planterline edgings by Kinley; 5mm x 900mm high; with triangular brackets at 900c/s; bolted to concrete foundation; radius,m,External Works,Kerbs & Edgings,479.63,ExternalWorks!E760,479.63,ExternalWorks!A760,External Works,"5mm,900mm,edging,concrete"
688,680,Corten steel Planterline edgings by Kinley; 6mm x 1200mm high; with triangular brackets at 900c/s; bolted to concrete podium,m,External Works,Kerbs & Edgings,605.49,ExternalWorks!E761,605.49,ExternalWorks!A761,External Works,"6mm,1200mm,edging,concrete"
689,681,Corten steel Planterline cube planter; 800 x 800 x 500mm high; bolted to concrete foundation; str,nr,External Works,Kerbs & Edgings,1255.58,ExternalWorks!E762,1255.58,ExternalWorks!A762,External Works,"500mm,concrete"
690,682,Beany block drainage kerb,m,External Works,Kerbs & Edgings,120.92,ExternalWorks!E763,120.92,ExternalWorks!A763,External Works,"kerb,drainage"
691,683,Beany block gully outfall,nr,External Works,Kerbs & Edgings,511.03,ExternalWorks!E764,511.03,ExternalWorks!A764,External Works,
692,684,Beany block end cap,nr,External Works,Kerbs & Edgings,46.28,ExternalWorks!E765,46.28,ExternalWorks!A765,External Works,
693,685,Mini Beany drainage kerb,m,External Works,Kerbs & Edgings,105.4,ExternalWorks!E766,105.4,ExternalWorks!A766,External Works,"kerb,drainage"
694,686,Mini Beany gully outfall,nr,External Works,Kerbs & Edgings,468.57,ExternalWorks!E767,468.57,ExternalWorks!A767,External Works,
695,687,Mini beany end cap,nr,External Works,Kerbs & Edgings,44.31,ExternalWorks!E768,44.31,ExternalWorks!A768,External Works,
696,688,Timber edging; 50 x 150; with 40 x 40 x 450 pegs,m,External Works,Kerbs & Edgings,16.37,ExternalWorks!E769,16.37,ExternalWorks!A769,External Works,edging
697,689,Timber edging; 50 x 150; with 40 x 40 x 450 pegs; curved/facetted,m,External Works,Kerbs & Edgings,21.47,ExternalWorks!E770,21.47,ExternalWorks!A770,External Works,edging
698,690,Gravel strip/margin,m,External Works,Kerbs & Edgings,4.27,ExternalWorks!E771,4.27,ExternalWorks!A771,External Works,
699,691,Temporary block kerb race; 100mm thick x 440 x 215 7N blocks including concrete bed & haunch,m,External Works,Kerbs & Edgings,17.27,ExternalWorks!E772,17.27,ExternalWorks!A772,External Works,"100mm,kerb,concrete"
700,692,Take up temp kerb race & dispose,m,External Works,Kerbs & Edgings,6.74,ExternalWorks!E773,6.74,ExternalWorks!A773,External Works,kerb
701,693,Brickwork; HB thick skin of facing brickwork laid against concrete; stretcher bond; PC£450/1000; inc 5/m2 ties shot fired to concrete,m2,External Works,Brickwork,101.56,ExternalWorks!E776,101.56,ExternalWorks!A776,External Works,concrete
702,694,Brickwork; HB thick skin of facing brickwork laid against concrete; stretcher bond; to upstands/planters not exceeding 1m high; PC£450/1000; inc 5/m2 ties shot fired to concrete,m2,External Works,Brickwork,118.19,ExternalWorks!E777,118.19,ExternalWorks!A777,External Works,"1m,concrete"
703,695,Lay only brickwork; HB thick skin of facing brickwork laid against concrete; stretcher bond; to upstands/planters/step risers not exceeding 1m high; free issue bricks & mortar; inc 5/m2 ties shot fired to concrete,m2,External Works,Brickwork,76.0,ExternalWorks!E778,76.0,ExternalWorks!A778,External Works,"1m,concrete"
704,696,Lay only brickwork; HB thick skin of facing brickwork laid against concrete; stretcher bond; to upstands/planters not exceeding 1m high; free issue bricks & mortar; inc 5/m2 ties shot fired to concrete,m2,External Works,Brickwork,72.25,ExternalWorks!E779,72.25,ExternalWorks!A779,External Works,"1m,concrete"
705,697,Brickwork; HB thick skin of facing brickwork laid against concrete; step riser; PC£450/1000; 2 courses high (160mm),m,External Works,Brickwork,18.91,ExternalWorks!E780,18.91,ExternalWorks!A780,External Works,"160mm,concrete"
706,698,Brickwork; HB thick skin of facing brickwork laid against concrete; step riser; PC£450/1000; 3 courses high (235mm),m,External Works,Brickwork,27.77,ExternalWorks!E781,27.77,ExternalWorks!A781,External Works,"235mm,concrete"
707,699,Brickwork; 1B thick wall in facing bricks; facework one side only; flemish bond; freestanding; PC£450/1000,m2,External Works,Brickwork,170.72,ExternalWorks!E782,170.72,ExternalWorks!A782,External Works,
708,700,Lay only brickwork; 1B thick wall in facing bricks; facework one side only; flemish bond; freestanding; free issue bricks & mortar,m2,External Works,Brickwork,90.0,ExternalWorks!E783,90.0,ExternalWorks!A783,External Works,
709,701,Brickwork; 1B thick wall in facing bricks; facework one side only; flemish garden bond; freestanding; PC£450/1000,m2,External Works,Brickwork,170.72,ExternalWorks!E784,170.72,ExternalWorks!A784,External Works,
710,702,EO for brick on edge coping; 1B wall,m,External Works,Brickwork,6.25,ExternalWorks!E785,6.25,ExternalWorks!A785,External Works,
711,703,100mm blockwork; lightweight concrete blocks,m2,External Works,Brickwork,37.5,ExternalWorks!E786,37.5,ExternalWorks!A786,External Works,"100mm,concrete"
712,704,140mm blockwork; lightweight concrete blocks,m2,External Works,Brickwork,48.75,ExternalWorks!E787,48.75,ExternalWorks!A787,External Works,"140mm,concrete"
713,705,200mm blockwork; lightweight concrete blocks,m2,External Works,Brickwork,75.0,ExternalWorks!E788,75.0,ExternalWorks!A788,External Works,"200mm,concrete"
714,706,100mm blockwork; 7N dense concrete blocks,m2,External Works,Brickwork,40.0,ExternalWorks!E789,40.0,ExternalWorks!A789,External Works,"100mm,concrete"
715,707,140mm blockwork; 7N dense concrete blocks,m2,External Works,Brickwork,51.25,ExternalWorks!E790,51.25,ExternalWorks!A790,External Works,"140mm,concrete"
716,708,200mm blockwork; 7N dense concrete blocks,m2,External Works,Brickwork,77.5,ExternalWorks!E791,77.5,ExternalWorks!A791,External Works,"200mm,concrete"
717,709,Form 100mm cavity inc 5 S/S ties/m2 & fill cavity with C30 concrete,m2,External Works,Brickwork,51.77,ExternalWorks!E792,51.77,ExternalWorks!A792,External Works,"100mm,concrete"
718,710,Form 350mm cavity inc 5 S/S ties/m2 & fill cavity with C30 concrete,m2,External Works,Brickwork,156.83,ExternalWorks!E793,156.83,ExternalWorks!A793,External Works,"350mm,concrete"
719,711,Form 100mm cavity inc 5 S/S ties/m2 & 100mm Dritherm cavity insulation,m2,External Works,Brickwork,28.75,ExternalWorks!E794,28.75,ExternalWorks!A794,External Works,"100mm,100mm"
720,712,Footing for one brick wall including 550 x 500m deep trench & 550 x 300 concrete strip footing,m,External Works,Brickwork,69.45,ExternalWorks!E795,69.45,ExternalWorks!A795,External Works,"500m,concrete"
721,713,Footing for brick wall including 900 x 500m deep trench & 900 x 300 concrete strip footing,m,External Works,Brickwork,82.25,ExternalWorks!E796,82.25,ExternalWorks!A796,External Works,"500m,concrete"
722,714,Footing for brick wall including 600 x 900m deep trench & 600 x 600 concrete strip footing,m,External Works,Brickwork,105.41,ExternalWorks!E797,105.41,ExternalWorks!A797,External Works,"900m,concrete"
723,715,BOE coping,m,External Works,Brickwork,0.0,,0.0,ExternalWorks!A798,External Works,
724,716,Cut slip bricks at edge of PC flooring,m,External Works,Brickwork,12.5,ExternalWorks!E799,12.5,ExternalWorks!A799,External Works,
725,717,Forming cavity with 4nr butterfly ties/m2; not exceeding 100mm wide,m2,External Works,Brickwork,4.0,ExternalWorks!E800,4.0,ExternalWorks!A800,External Works,100mm
726,718,Cavity wall insulation; 100mm thk,m2,External Works,Brickwork,18.74,ExternalWorks!E801,18.74,ExternalWorks!A801,External Works,100mm
727,719,DPC 100 wide,m,External Works,Brickwork,5.03,ExternalWorks!E802,5.03,ExternalWorks!A802,External Works,
728,720,DPC 140 wide,m,External Works,Brickwork,6.56,ExternalWorks!E803,6.56,ExternalWorks!A803,External Works,
729,721,DPC 215 wide,m,External Works,Brickwork,8.49,ExternalWorks!E804,8.49,ExternalWorks!A804,External Works,
730,722,215 x 215 x 2.0m 4HR RC lintel,nr,External Works,Brickwork,677.8,ExternalWorks!E805,677.8,ExternalWorks!A805,External Works,0m
731,723,Plain; isolation joint; 20mm filler; not exceeding 300mm wide; mastic both sides,m,External Works,Brickwork,18.72,ExternalWorks!E806,18.72,ExternalWorks!A806,External Works,"20mm,300mm"
732,724,Sub station louvred HD metal double doors including steel frame and threshold; powder coated finish; 1585 x 2100; by Sunray Engineering,nr,External Works,Brickwork,9212.69,ExternalWorks!E807,9212.69,ExternalWorks!A807,External Works,
733,725,Sub station louvred ventilation panel; powder coated finish; 1585 x 975; by Sunray Engineering,nr,External Works,Brickwork,2319.7,ExternalWorks!E808,2319.7,ExternalWorks!A808,External Works,
734,726,Cast in Sunray Engineering mesh grid flooring to service trench; 38mm thick; spans not exceeding 1.5m,m2,External Works,Brickwork,596.62,ExternalWorks!E809,596.62,ExternalWorks!A809,External Works,"38mm,5m"
735,727,Brickwork; 1B thick retaining wall; PC£400/1000,m2,External Works,Retaining Walls,131.59,ExternalWorks!E812,131.59,ExternalWorks!A812,External Works,
736,728,Brickwork; 1B thick retaining wall; free issue bricks,m2,External Works,Retaining Walls,68.59,ExternalWorks!E813,68.59,ExternalWorks!A813,External Works,
737,729,Brickwork; 1.5B thick retaining wall; PC£400/1000,m2,External Works,Retaining Walls,199.72,ExternalWorks!E814,199.72,ExternalWorks!A814,External Works,
738,730,Brickwork; 2B thick retaining wall; PC£400/1000,m2,External Works,Retaining Walls,263.91,ExternalWorks!E815,263.91,ExternalWorks!A815,External Works,
739,731,Steproc retaining wall; mm thk,m2,External Works,Retaining Walls,0.0,,0.0,ExternalWorks!A816,External Works,
740,732,Steproc retaining wall; mm thk,m2,External Works,Retaining Walls,0.0,,0.0,ExternalWorks!A817,External Works,
741,733,Endura retaining wall; mm thk,m2,External Works,Retaining Walls,0.0,,0.0,ExternalWorks!A818,External Works,
742,734,Endura retaining wall; mm thk,m2,External Works,Retaining Walls,0.0,,0.0,ExternalWorks!A819,External Works,
743,735,PC conc Redi-Rock retaining wall system; cobblestone interlocking blocks; 1170 lg x 460 high x 710/1040/1520 deep blocks (0.538m2),m2,External Works,Retaining Walls,485.24,ExternalWorks!E820,485.24,ExternalWorks!A820,External Works,
744,736,Unilog retaining walls; 100dia x 500-750mm retained hgt; vert @ 100c/s,m,External Works,Retaining Walls,166.27,ExternalWorks!E821,166.27,ExternalWorks!A821,External Works,750mm
745,737,Unilog retaining walls; 100dia x 750-1000mm retained hgt; vert @ 100c/s,m,External Works,Retaining Walls,220.86,ExternalWorks!E822,220.86,ExternalWorks!A822,External Works,1000mm
746,738,Unilog retaining walls; 100dia x 1000-1250mm retained; vert @ 100c/s,m,External Works,Retaining Walls,275.44,ExternalWorks!E823,275.44,ExternalWorks!A823,External Works,1250mm
747,739,Unilog retaining walls; 100dia x 1250-1500m retained hgt; vert @ 100c/s,m,External Works,Retaining Walls,330.03,ExternalWorks!E824,330.03,ExternalWorks!A824,External Works,1500m
748,740,Unilog retaining walls; 150dia x 1500-1750m retained hgt; vert @ 150c/s,m,External Works,Retaining Walls,384.74,ExternalWorks!E825,384.74,ExternalWorks!A825,External Works,1750m
749,741,Unilog retaining walls; 150dia x 1750-2000mm retained hgt; vert @ 150c/s,m,External Works,Retaining Walls,439.34,ExternalWorks!E826,439.34,ExternalWorks!A826,External Works,2000mm
750,742,Gabion cages; 1.0 x 1.0 x 1.0; 3mm wire (1.0m3),nr,External Works,Retaining Walls,56.43,ExternalWorks!E827,56.43,ExternalWorks!A827,External Works,3mm
751,743,Gabion cages; 1.0 x 0.5 x 1.0; 3mm wire (0.5m3),nr,External Works,Retaining Walls,41.43,ExternalWorks!E828,41.43,ExternalWorks!A828,External Works,3mm
752,744,Gabion cages; 1.0 x 0.75 x 0.75; 3mm wire (0.56m3),nr,External Works,Retaining Walls,42.4,ExternalWorks!E829,42.4,ExternalWorks!A829,External Works,3mm
753,745,Gabion cages; 0.6 x 0.6 x 0.6; 3mm wire (0.22m3),nr,External Works,Retaining Walls,38.43,ExternalWorks!E830,38.43,ExternalWorks!A830,External Works,3mm
754,746,Gabion cages; 0.5 x 0.5 x 0.5; 3mm wire (0.13m3),nr,External Works,Retaining Walls,33.93,ExternalWorks!E831,33.93,ExternalWorks!A831,External Works,3mm
755,747,6G gabion fill; hand packed in place,m3,External Works,Retaining Walls,281.21,ExternalWorks!E832,281.21,ExternalWorks!A832,External Works,
756,748,"HW baulk timber; 125 x 250; bolted to posts with M16 bolts x 275lg, inc drill and counter bore at 850 c/s; single row",m,External Works,Timber Sleepers and baulk timbers,53.92,ExternalWorks!E835,53.92,ExternalWorks!A835,External Works,
757,749,"HW baulk timber; 125 x 225 x 2.6m lg; bolted to posts with M16 bolts x 250lg, inc drill and counter bore at 850 c/s; single sleeper high",m,External Works,Timber Sleepers and baulk timbers,66.87,ExternalWorks!E836,66.87,ExternalWorks!A836,External Works,6m
758,750,"HW baulk timber; 125 x 225 x 2.6m lg; bolted to posts with M16 bolts x 250lg, inc drill and counter bore at 850 c/s; 3 sleepers high",m,External Works,Timber Sleepers and baulk timbers,200.61,ExternalWorks!E837,200.61,ExternalWorks!A837,External Works,6m
759,751,"HW baulk timber; 125 x 225 x 2.6m lg; bolted to posts with M16 bolts x 250lg, inc drill and counter bore at 850 c/s; 5 sleepers high",m,External Works,Timber Sleepers and baulk timbers,334.36,ExternalWorks!E838,334.36,ExternalWorks!A838,External Works,6m
760,752,200 x 200 HW (Greenheart/Ekki) timbers / fenders bolted to sheet pile river wall with fabricated steel brackets (meas sep),m,External Works,Timber Sleepers and baulk timbers,241.56,ExternalWorks!E839,241.56,ExternalWorks!A839,External Works,
761,753,200 x 75 HW (Greenheart/Ekki) timbers / fenders bolted to concrete capping beam,m,External Works,Timber Sleepers and baulk timbers,111.41,ExternalWorks!E840,111.41,ExternalWorks!A840,External Works,concrete
762,754,Cutting 25 x 25 recess in HW fenders,m,External Works,Timber Sleepers and baulk timbers,25.17,ExternalWorks!E841,25.17,ExternalWorks!A841,External Works,
763,755,Cutting 100 x 100 splay,nr,External Works,Timber Sleepers and baulk timbers,25.17,ExternalWorks!E842,25.17,ExternalWorks!A842,External Works,
764,756,Drill 22mm dia hole thro' 200mm thick HW,nr,External Works,Timber Sleepers and baulk timbers,14.46,ExternalWorks!E843,14.46,ExternalWorks!A843,External Works,"22mm,200mm"
765,757,Drill 18mm dia hole thro' 75mm thick HW,nr,External Works,Timber Sleepers and baulk timbers,8.28,ExternalWorks!E844,8.28,ExternalWorks!A844,External Works,"18mm,75mm"
766,758,150x150x12 equal angle (27.3kg/m); 260mm lg; twice drilled; welded to sheet pile river wall,nr,External Works,Steel angle brackets,192.12,ExternalWorks!E847,192.12,ExternalWorks!A847,External Works,"3kg,260mm"
767,759,150x150x12 equal angle (27.3kg/m); 150mm lg; once drilled; welded to sheet pile river wall,nr,External Works,Steel angle brackets,134.88,ExternalWorks!E848,134.88,ExternalWorks!A848,External Works,"3kg,150mm"
768,760,150x90x12 unequal angle (21.6kg/m); 150mm lg; once drilled; welded to sheet pile river wall,nr,External Works,Steel angle brackets,93.74,ExternalWorks!E849,93.74,ExternalWorks!A849,External Works,"6kg,150mm"
769,761,"M20 bolt, washers, nut, 250mm lg",nr,External Works,Steel angle brackets,12.36,ExternalWorks!E850,12.36,ExternalWorks!A850,External Works,250mm
770,762,"M20 bolt, washers, packers, nut, 290mm lg",nr,External Works,Steel angle brackets,12.99,ExternalWorks!E851,12.99,ExternalWorks!A851,External Works,290mm
771,763,M16 Chemfix anchor; 300mm lg; inc drilling concrete,nr,External Works,Steel angle brackets,30.97,ExternalWorks!E852,30.97,ExternalWorks!A852,External Works,"300mm,concrete"
772,764,HD chain 8mm dia x 52mm lg links,m,External Works,Steel angle brackets,20.15,ExternalWorks!E853,20.15,ExternalWorks!A853,External Works,"8mm,52mm"
773,765,Fixing eyes and lock shackle; welded to SSP river wall,nr,External Works,Steel angle brackets,88.19,ExternalWorks!E854,88.19,ExternalWorks!A854,External Works,
774,766,Brass demarcation stud; including drill paving and resin anchor,nr,External Works,Demarcation & protection studs,21.77,ExternalWorks!E857,21.77,ExternalWorks!A857,External Works,paving
775,767,30mm stainless steel stud; including drilling paving and resin anchor,nr,External Works,Demarcation & protection studs,24.77,ExternalWorks!E858,24.77,ExternalWorks!A858,External Works,"30mm,paving"
776,768,Anti skateboard stubs including drill concrete bench/coping and resin anchor,nr,External Works,Demarcation & protection studs,79.24,ExternalWorks!E859,79.24,ExternalWorks!A859,External Works,concrete
777,769,Conc foundation for bolt down furniture; 1.0 x 1.0 x 1.0; plain,nr,External Works,Street Furniture,240.91,ExternalWorks!E862,240.91,ExternalWorks!A862,External Works,
778,770,Conc foundation for bolt down furniture; 0.75 x 0.75 x 1.0; plain,nr,External Works,Street Furniture,135.45,ExternalWorks!E863,135.45,ExternalWorks!A863,External Works,
779,771,"Carefully remove existing bollard, set aside for re-use, take from store and fix in new position",nr,External Works,Street Furniture,141.97,ExternalWorks!E864,141.97,ExternalWorks!A864,External Works,bollard
780,772,Fix only free issue alumiminium lighting bollard; inc concrete foundation and duct entries,nr,External Works,Street Furniture,142.42,ExternalWorks!E865,142.42,ExternalWorks!A865,External Works,"concrete,bollard"
781,773,Timber bollard; 100 x 100 x 1250 (inc 300 root); oak; with concrete foundation,nr,External Works,Street Furniture,168.54,ExternalWorks!E866,168.54,ExternalWorks!A866,External Works,"concrete,bollard"
782,774,Timber bollard; 150 x 150 x 1250 (inc 300 root); oak; with concrete foundation,nr,External Works,Street Furniture,217.1,ExternalWorks!E867,217.1,ExternalWorks!A867,External Works,"concrete,bollard"
783,775,Timber bollard; 200 x 200 x 1250 (inc 300 root); oak; with concrete foundation,nr,External Works,Street Furniture,269.6,ExternalWorks!E868,269.6,ExternalWorks!A868,External Works,"concrete,bollard"
784,776,Removable timber bollard; 150 x 150 x 1200 (inc 300 root); Broxap BX17 with padlock; galv socket bedded in 550 x 550 concrete foundation.,nr,External Works,Street Furniture,382.48,ExternalWorks!E869,382.48,ExternalWorks!A869,External Works,"concrete,bollard"
785,777,Cast iron bollard; 227 dia x 985 + 390 root; with concrete foundation,nr,External Works,Street Furniture,247.98,ExternalWorks!E870,247.98,ExternalWorks!A870,External Works,"concrete,bollard"
786,778,Cast iron bollard; 227 dia x 985 + 390 root; with concrete foundation; fix only free issue,nr,External Works,Street Furniture,128.46,ExternalWorks!E871,128.46,ExternalWorks!A871,External Works,"concrete,bollard"
787,779,Polyurethane bollard; 160 dia x 900 + 300 root; with concrete foundation,nr,External Works,Street Furniture,247.98,ExternalWorks!E872,247.98,ExternalWorks!A872,External Works,"concrete,bollard"
788,780,Galvanised steel bollard; 168 dia x 1000 + 300 root; with concrete foundation,nr,External Works,Street Furniture,192.98,ExternalWorks!E873,192.98,ExternalWorks!A873,External Works,"concrete,bollard"
789,781,Stainless steel bollard; 154 dia x 1000 + 300 root; with concrete foundation,nr,External Works,Street Furniture,272.98,ExternalWorks!E874,272.98,ExternalWorks!A874,External Works,"concrete,bollard"
790,782,Stainless steel bollard; brushed satin finish; 101 dia x 1200 + 300 root; with concrete foundation,nr,External Works,Street Furniture,190.48,ExternalWorks!E875,190.48,ExternalWorks!A875,External Works,"concrete,bollard"
791,783,Fold down/hinged stainless steel bollard; Bailey Streetscene; 101 dia x 1100 high; brushed satin finish,nr,External Works,Street Furniture,291.73,ExternalWorks!E876,291.73,ExternalWorks!A876,External Works,bollard
792,784,BX90 Haslington Collapsible Parking Post; 60 dia x 620 high; mild steel post with bolted aluminium base,nr,External Works,Street Furniture,216.6,ExternalWorks!E877,216.6,ExternalWorks!A877,External Works,
793,785,Telescopic bollard (manual); 101 dia x 900 bollard; 140x140x1182 deep casing; with concrete foundation,nr,External Works,Street Furniture,733.73,ExternalWorks!E878,733.73,ExternalWorks!A878,External Works,"concrete,bollard"
794,786,Stainless steel Warrior Telescopic bollard; 90 dia x 900 bollard; 140x140x1182 deep casing; with concrete foundation,nr,External Works,Street Furniture,946.23,ExternalWorks!E879,946.23,ExternalWorks!A879,External Works,"concrete,bollard"
795,787,Automatic hydraulic retractable traffic bollard by ATG Access; stainless steel; 700mm high; 150x150x1182 deep casing; with concrete foundation,nr,External Works,Street Furniture,11569.84,ExternalWorks!E880,11569.84,ExternalWorks!A880,External Works,"700mm,concrete,bollard"
796,788,Illuminated steel bollard; 152 dia; 50w sodium lamp & control gear; with concrete foundation,nr,External Works,Street Furniture,727.98,ExternalWorks!E881,727.98,ExternalWorks!A881,External Works,"concrete,bollard"
797,789,Illuminated steel bollard; 152 dia; 50w sodium lamp & control gear; with concrete foundation; fix only,nr,External Works,Street Furniture,104.23,ExternalWorks!E882,104.23,ExternalWorks!A882,External Works,"concrete,bollard"
798,790,Concrete bollard; 250 dia x 750 high + 350 root; with concrete foundation,nr,External Works,Street Furniture,290.48,ExternalWorks!E883,290.48,ExternalWorks!A883,External Works,"concrete,bollard"
799,791,Fix only free issue granite bollard; 150 x 150 x 1100 high (inc 350 root); with concrete foundation,nr,External Works,Street Furniture,104.23,ExternalWorks!E884,104.23,ExternalWorks!A884,External Works,"concrete,bollard"
800,792,Cycle hoop; Sheffield; 715 x 800; with concrete foundations,nr,External Works,Street Furniture,244.63,ExternalWorks!E885,244.63,ExternalWorks!A885,External Works,concrete
801,793,Cycle hoop; Austrian double; 1525 x 615; with concrete foundations,nr,External Works,Street Furniture,319.63,ExternalWorks!E886,319.63,ExternalWorks!A886,External Works,concrete
802,794,Cycle hoop; Streetlife; CorTen FB-CT-35; with concrete foundations,nr,External Works,Street Furniture,343.79,ExternalWorks!E887,343.79,ExternalWorks!A887,External Works,concrete
803,795,Cycle hoop; Marshalls Loci Corten Steel; with concrete foundations,nr,External Works,Street Furniture,522.06,ExternalWorks!E888,522.06,ExternalWorks!A888,External Works,concrete
804,796,Cycle hoop; Broxap BXMW/GS; with concrete foundations,nr,External Works,Street Furniture,375.88,ExternalWorks!E889,375.88,ExternalWorks!A889,External Works,concrete
805,797,Cycle hoop; instal only free issue; with concrete foundations,nr,External Works,Street Furniture,138.38,ExternalWorks!E890,138.38,ExternalWorks!A890,External Works,concrete
806,798,Cycle ramp by Cyclehoop Ltd; Aluminium alloy; 200mm wide; bolted to existing steps,m,External Works,Street Furniture,425.24,ExternalWorks!E891,425.24,ExternalWorks!A891,External Works,200mm
807,799,Rubber speed hump; bolt down; 500 wide x 75mm high,m,External Works,Street Furniture,106.81,ExternalWorks!E892,106.81,ExternalWorks!A892,External Works,75mm
808,800,Rubber speed hump; bolt down; rounded ends,nr,External Works,Street Furniture,63.68,ExternalWorks!E893,63.68,ExternalWorks!A893,External Works,
809,801,Rubber speed hump; bolt down; 500 wide x 30mm high,m,External Works,Street Furniture,118.61,ExternalWorks!E894,118.61,ExternalWorks!A894,External Works,30mm
810,802,Rubber speed hump; bolt down; 500 wide x 30mm high; fix only free issue,m,External Works,Street Furniture,62.36,ExternalWorks!E895,62.36,ExternalWorks!A895,External Works,30mm
811,803,Bench; steel; 1800lg x 565 x 830 hgh; 5 slats,nr,External Works,Street Furniture,533.42,ExternalWorks!E896,533.42,ExternalWorks!A896,External Works,
812,804,Bench; steel; fix only free issu; hgh; 5 slats,nr,External Works,Street Furniture,172.17,ExternalWorks!E897,172.17,ExternalWorks!A897,External Works,
813,805,Bench; cast iron end with timber slats; 2m lg x 605 x 797 hgh,nr,External Works,Street Furniture,645.51,ExternalWorks!E898,645.51,ExternalWorks!A898,External Works,2m
814,806,Bench; cast iron; 700 x 3000lg x 830hgh,nr,External Works,Street Furniture,2837.61,ExternalWorks!E899,2837.61,ExternalWorks!A899,External Works,
815,807,Bench; timber; Iroko; 1800lg x 650 x 900 hgh,nr,External Works,Street Furniture,763.42,ExternalWorks!E900,763.42,ExternalWorks!A900,External Works,
816,808,"Bailey Streetscene acid etched PC concrete seating cube with timber seating; 600 x 600 x 450; Iroko hardwood seat slats, 95 x 35, on S/S runners",nr,External Works,Street Furniture,1312.17,ExternalWorks!E901,1312.17,ExternalWorks!A901,External Works,concrete
817,809,"Bailey Streetscene acid etched PC concrete seating bench with timber seating; 1800 x 600 x 450; Iroko hardwood seat slats, 95 x 35, on S/S runners",nr,External Works,Street Furniture,2012.17,ExternalWorks!E902,2012.17,ExternalWorks!A902,External Works,concrete
818,810,"Bailey Streetscene acid etched PC concrete seating bench with backrest with timber seating; 1800 x 600 x 450; Iroko hardwood seat slats, 95 x 35, on S/S runners",nr,External Works,Street Furniture,2268.42,ExternalWorks!E903,2268.42,ExternalWorks!A903,External Works,concrete
819,811,"Marshalls PC concrete seating unit; ref A1; 800 x 1200 x 600 high (450 above ground), with recessed shadow gap around base with concealed LED lighting; silver grey acid etched",nr,External Works,Street Furniture,4168.6,ExternalWorks!E904,4168.6,ExternalWorks!A904,External Works,concrete
820,812,Marshalls PC concrete seating unit; ref A2; 800 x 1200 x 450 high (450 above ground); acid etched Red or Yellow colour,nr,External Works,Street Furniture,2834.63,ExternalWorks!E905,2834.63,ExternalWorks!A905,External Works,concrete
821,813,"Marshalls PC concrete seating unit; ref A3; 800 x 1200 x 510, with recessed shadow gap around base with concealed LED lighting; silver grey acid etched; slatted FSC timber hardwood seat in 60 x 60 x 10 steel angle frame",nr,External Works,Street Furniture,6329.52,ExternalWorks!E906,6329.52,ExternalWorks!A906,External Works,concrete
822,814,"Marshalls PC concrete seating unit; ref A4; 800 x 1200 x 510, with recessed shadow gap around base with concealed LED lighting; silver grey acid etched; slatted FSC timber hardwood seat & backrest in 60 x 60 x 10 steel angle frame",nr,External Works,Street Furniture,7178.61,ExternalWorks!E907,7178.61,ExternalWorks!A907,External Works,concrete
823,815,"Marshalls PC concrete seating unit; ref A5; 800 x 1200 x 450, with recessed shadow gap around base with concealed LED lighting; silver grey acid etched; slatted FSC timber hardwood seat & backrest in 60 x 60 x 10 steel angle frame",nr,External Works,Street Furniture,7450.27,ExternalWorks!E908,7450.27,ExternalWorks!A908,External Works,concrete
824,816,"Marshalls granite seating unit; ref B1; 800 x 1200 x 450 high (450 above ground); flammed top, cropped sides, sawn bottom; Royal white colour",nr,External Works,Street Furniture,12679.48,ExternalWorks!E909,12679.48,ExternalWorks!A909,External Works,
825,817,"Marshalls PC concrete seating unit; ref B2; 450 x 2000 x 600 high, silver grey acid etched; slatted FSC timber hardwood seat in 60 x 60 x 10 steel angle frame",nr,External Works,Street Furniture,7000.47,ExternalWorks!E910,7000.47,ExternalWorks!A910,External Works,concrete
