id,code,description,unit,category,subcategory,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
SER496,SER442,"Draw pits, chambers, inspection pits, etc; 1.75",m,Services,General Services,2235.11,Services!I632,2235.11,Services!A632,Services,general_services
SER497,SER443,"Draw pits, chambers, inspection pits, etc; 2",m,Services,General Services,2458.63,Services!I633,2458.63,Services!A633,Services,general_services
SER498,SER441,"Draw pits, chambers, inspection pits, etc; 1000 wde x 500 dp",item,Services,General Services,849.6,Services!I635,849.6,Services!A635,Services,general_services
SER499,SER442,"Draw pits, chambers, inspection pits, etc; 0.5",m,Services,General Services,783.51,Services!I637,783.51,Services!A637,Services,general_services
SER500,SER443,"Draw pits, chambers, inspection pits, etc; 0.75",m,Services,General Services,926.74,Services!I638,926.74,Services!A638,Services,general_services
SER501,SER444,"Draw pits, chambers, inspection pits, etc; 1",m,Services,General Services,1069.98,Services!I639,1069.98,Services!A639,Services,general_services
SER502,SER445,"Draw pits, chambers, inspection pits, etc; 1.25",m,Services,General Services,1213.22,Services!I640,1213.22,Services!A640,Services,general_services
SER503,SER446,"Draw pits, chambers, inspection pits, etc; 1.5",m,Services,General Services,1356.46,Services!I641,1356.46,Services!A641,Services,general_services
SER504,SER447,"Draw pits, chambers, inspection pits, etc; 0.5",m,Services,General Services,868.05,Services!I643,868.05,Services!A643,Services,general_services
SER505,SER448,"Draw pits, chambers, inspection pits, etc; 0.75",m,Services,General Services,1029.99,Services!I644,1029.99,Services!A644,Services,general_services
SER506,SER449,"Draw pits, chambers, inspection pits, etc; 1",m,Services,General Services,1191.93,Services!I645,1191.93,Services!A645,Services,general_services
SER507,SER450,"Draw pits, chambers, inspection pits, etc; 1.25",m,Services,General Services,1353.87,Services!I646,1353.87,Services!A646,Services,general_services
SER508,SER451,"Draw pits, chambers, inspection pits, etc; 1.5",m,Services,General Services,1515.81,Services!I647,1515.81,Services!A647,Services,general_services
SER509,SER452,"Draw pits, chambers, inspection pits, etc; 0.5",m,Services,General Services,970.09,Services!I649,970.09,Services!A649,Services,general_services
SER510,SER453,"Draw pits, chambers, inspection pits, etc; 0.75",m,Services,General Services,1157.86,Services!I650,1157.86,Services!A650,Services,general_services
SER511,SER454,"Draw pits, chambers, inspection pits, etc; 1",m,Services,General Services,1345.64,Services!I651,1345.64,Services!A651,Services,general_services
SER512,SER455,"Draw pits, chambers, inspection pits, etc; 1.25",m,Services,General Services,1533.41,Services!I652,1533.41,Services!A652,Services,general_services
SER513,SER456,"Draw pits, chambers, inspection pits, etc; 1.5",m,Services,General Services,1721.19,Services!I653,1721.19,Services!A653,Services,general_services
SER514,SER457,"Draw pits, chambers, inspection pits, etc; 0.5",m,Services,General Services,1044.3,Services!I655,1044.3,Services!A655,Services,general_services
SER515,SER458,"Draw pits, chambers, inspection pits, etc; 0.75",m,Services,General Services,1249.71,Services!I656,1249.71,Services!A656,Services,general_services
SER516,SER459,"Draw pits, chambers, inspection pits, etc; 1",m,Services,General Services,1455.12,Services!I657,1455.12,Services!A657,Services,general_services
SER517,SER460,"Draw pits, chambers, inspection pits, etc; 1.25",m,Services,General Services,1660.53,Services!I658,1660.53,Services!A658,Services,general_services
SER518,SER461,"Draw pits, chambers, inspection pits, etc; 1.5",m,Services,General Services,1865.94,Services!I659,1865.94,Services!A659,Services,general_services
SER519,SER462,"Draw pits, chambers, inspection pits, etc; 0.5",m,Services,General Services,942.82,Services!I661,942.82,Services!A661,Services,general_services
SER520,SER463,"Draw pits, chambers, inspection pits, etc; 0.75",m,Services,General Services,1109.95,Services!I662,1109.95,Services!A662,Services,general_services
SER521,SER464,"Draw pits, chambers, inspection pits, etc; 1",m,Services,General Services,1277.08,Services!I663,1277.08,Services!A663,Services,general_services
SER522,SER465,"Draw pits, chambers, inspection pits, etc; 1.25",m,Services,General Services,1444.2,Services!I664,1444.2,Services!A664,Services,general_services
SER523,SER466,"Draw pits, chambers, inspection pits, etc; 1.5",m,Services,General Services,1611.33,Services!I665,1611.33,Services!A665,Services,general_services
SER524,SER467,"Draw pits, chambers, inspection pits, etc; 1.75",m,Services,General Services,1778.46,Services!I666,1778.46,Services!A666,Services,general_services
SER525,SER468,"Draw pits, chambers, inspection pits, etc; 2",m,Services,General Services,1945.59,Services!I667,1945.59,Services!A667,Services,general_services
SER526,SER469,"Draw pits, chambers, inspection pits, etc; 2.25",m,Services,General Services,2112.72,Services!I668,2112.72,Services!A668,Services,general_services
SER527,SER470,"Draw pits, chambers, inspection pits, etc; 2.5",m,Services,General Services,2279.85,Services!I669,2279.85,Services!A669,Services,general_services
SER528,SER471,"Draw pits, chambers, inspection pits, etc; 2.75",m,Services,General Services,2446.97,Services!I670,2446.97,Services!A670,Services,general_services
SER529,SER472,"Draw pits, chambers, inspection pits, etc; 0.75",m,Services,General Services,1297.35,Services!I672,1297.35,Services!A672,Services,general_services
SER530,SER473,"Draw pits, chambers, inspection pits, etc; 1",m,Services,General Services,1489.21,Services!I673,1489.21,Services!A673,Services,general_services
SER531,SER474,"Draw pits, chambers, inspection pits, etc; 1.25",m,Services,General Services,1681.06,Services!I674,1681.06,Services!A674,Services,general_services
SER532,SER475,"Draw pits, chambers, inspection pits, etc; 1.5",m,Services,General Services,1872.92,Services!I675,1872.92,Services!A675,Services,general_services
SER533,SER476,"Draw pits, chambers, inspection pits, etc; 1.75",m,Services,General Services,2064.77,Services!I676,2064.77,Services!A676,Services,general_services
SER534,SER477,"Draw pits, chambers, inspection pits, etc; 2",m,Services,General Services,2256.63,Services!I677,2256.63,Services!A677,Services,general_services
SER535,SER478,"Draw pits, chambers, inspection pits, etc; 2.25",m,Services,General Services,2448.48,Services!I678,2448.48,Services!A678,Services,general_services
SER536,SER479,"Draw pits, chambers, inspection pits, etc; 2.5",m,Services,General Services,2640.34,Services!I679,2640.34,Services!A679,Services,general_services
SER537,SER480,"Draw pits, chambers, inspection pits, etc; 2.75",m,Services,General Services,2832.2,Services!I680,2832.2,Services!A680,Services,general_services
SER538,SER481,"Draw pits, chambers, inspection pits, etc; 3",m,Services,General Services,3024.05,Services!I681,3024.05,Services!A681,Services,general_services
SER539,SER482,"Draw pits, chambers, inspection pits, etc; 3.25",m,Services,General Services,3215.91,Services!I682,3215.91,Services!A682,Services,general_services
SER540,SER483,"Draw pits, chambers, inspection pits, etc; 0.75",m,Services,General Services,2044.5,Services!I684,2044.5,Services!A684,Services,general_services
SER541,SER484,"Draw pits, chambers, inspection pits, etc; 1",m,Services,General Services,2328.88,Services!I685,2328.88,Services!A685,Services,general_services
SER542,SER485,"Draw pits, chambers, inspection pits, etc; 1.25",m,Services,General Services,2613.26,Services!I686,2613.26,Services!A686,Services,general_services
SER543,SER486,"Draw pits, chambers, inspection pits, etc; 1.5",m,Services,General Services,2897.63,Services!I687,2897.63,Services!A687,Services,general_services
SER544,SER487,"Draw pits, chambers, inspection pits, etc; 1.75",m,Services,General Services,3182.01,Services!I688,3182.01,Services!A688,Services,general_services
SER545,SER488,Excavate pits; ne 1m dp,item,Services,"Manholes, chambers, etc - Component measure",20.07,Services!I691,20.07,Services!A691,Services,"manholes,_chambers,_etc_-_component_measure"
SER546,SER489,Excavate pits; ne 2m dp,item,Services,"Manholes, chambers, etc - Component measure",22.58,Services!I692,22.58,Services!A692,Services,"manholes,_chambers,_etc_-_component_measure"
SER547,SER490,Excavate pits; ne 4m dp,item,Services,"Manholes, chambers, etc - Component measure",25.8,Services!I693,25.8,Services!A693,Services,"manholes,_chambers,_etc_-_component_measure"
SER548,SER491,Excavate pits; ne 6m dp,item,Services,"Manholes, chambers, etc - Component measure",41.05,Services!I694,41.05,Services!A694,Services,"manholes,_chambers,_etc_-_component_measure"
SER549,SER492,Excavate pits; ne 8m dp,item,Services,"Manholes, chambers, etc - Component measure",72.25,Services!I695,72.25,Services!A695,Services,"manholes,_chambers,_etc_-_component_measure"
SER550,SER493,EO exc for break out concrete,item,Services,"Manholes, chambers, etc - Component measure",48.56,Services!I696,48.56,Services!A696,Services,"manholes,_chambers,_etc_-_component_measure"
SER551,SER494,EO exc for break out tarmac; 150mm thk,item,Services,"Manholes, chambers, etc - Component measure",3.97,Services!I697,3.97,Services!A697,Services,"manholes,_chambers,_etc_-_component_measure"
SER552,SER495,Dispose of arisings off site,item,Services,"Manholes, chambers, etc - Component measure",44.25,Services!I698,44.25,Services!A698,Services,"manholes,_chambers,_etc_-_component_measure"
SER553,SER496,EWS; ne 1m dp,item,Services,"Manholes, chambers, etc - Component measure",1.02,Services!I699,1.02,Services!A699,Services,"manholes,_chambers,_etc_-_component_measure"
SER554,SER497,EWS; ne 2m dp,item,Services,"Manholes, chambers, etc - Component measure",10.16,Services!I700,10.16,Services!A700,Services,"manholes,_chambers,_etc_-_component_measure"
SER555,SER498,EWS; ne 4m dp,item,Services,"Manholes, chambers, etc - Component measure",18.62,Services!I701,18.62,Services!A701,Services,"manholes,_chambers,_etc_-_component_measure"
SER556,SER499,EWS; ne 6m dp,item,Services,"Manholes, chambers, etc - Component measure",50.08,Services!I702,50.08,Services!A702,Services,"manholes,_chambers,_etc_-_component_measure"
SER557,SER500,EWS; ne 8m dp,item,Services,"Manholes, chambers, etc - Component measure",139.63,Services!I703,139.63,Services!A703,Services,"manholes,_chambers,_etc_-_component_measure"
SER558,SER501,Working space; backfill with SEM,item,Services,"Manholes, chambers, etc - Component measure",83.48,Services!I704,83.48,Services!A704,Services,"manholes,_chambers,_etc_-_component_measure"
SER559,SER502,Working space; backfill with type 1,item,Services,"Manholes, chambers, etc - Component measure",27.9,Services!I705,27.9,Services!A705,Services,"manholes,_chambers,_etc_-_component_measure"
SER560,SER503,L&C bottom of excavation,m³,Services,"Manholes, chambers, etc - Component measure",1.51,Services!I706,1.51,Services!A706,Services,"manholes,_chambers,_etc_-_component_measure"
SER561,SER504,GEN1 blinding; 50mm thk,item,Services,"Manholes, chambers, etc - Component measure",9.41,Services!I707,9.41,Services!A707,Services,"manholes,_chambers,_etc_-_component_measure"
SER562,SER505,GEN1 blinding; 50mm thk,item,Services,"Manholes, chambers, etc - Component measure",188.16,Services!I708,188.16,Services!A708,Services,"manholes,_chambers,_etc_-_component_measure"
SER563,SER506,Pln concrete bed; 150-450mm thk,item,Services,"Manholes, chambers, etc - Component measure",20.5,Services!I709,20.5,Services!A709,Services,"manholes,_chambers,_etc_-_component_measure"
SER564,SER507,Watertight conc in in-situ base slab; C40 Pudlo,item,Services,"Manholes, chambers, etc - Component measure",240.07,Services!I710,240.07,Services!A710,Services,"manholes,_chambers,_etc_-_component_measure"
SER565,SER508,Formwork; edge of bed; ne 250mm; curved,item,Services,"Manholes, chambers, etc - Component measure",15.6,Services!I711,15.6,Services!A711,Services,"manholes,_chambers,_etc_-_component_measure"
SER566,SER509,Formwork; edge of bed; 250-500mm,item,Services,"Manholes, chambers, etc - Component measure",18.57,Services!I712,18.57,Services!A712,Services,"manholes,_chambers,_etc_-_component_measure"
SER567,SER510,Reinforcement; in base slab; allow 150kg/m3,item,Services,"Manholes, chambers, etc - Component measure",1769.62,Services!I713,1769.62,Services!A713,Services,"manholes,_chambers,_etc_-_component_measure"
SER568,SER511,Surface finishes; tamp finish,item,Services,"Manholes, chambers, etc - Component measure",1.46,Services!I714,1.46,Services!A714,Services,"manholes,_chambers,_etc_-_component_measure"
SER569,SER512,Benching; 1050 dia,item,Services,"Manholes, chambers, etc - Component measure",31.2,Services!I715,31.2,Services!A715,Services,"manholes,_chambers,_etc_-_component_measure"
SER570,SER513,Benching; 1200 dia,item,Services,"Manholes, chambers, etc - Component measure",39.6,Services!I716,39.6,Services!A716,Services,"manholes,_chambers,_etc_-_component_measure"
SER571,SER514,Benching; 1500 dia,item,Services,"Manholes, chambers, etc - Component measure",62.41,Services!I717,62.41,Services!A717,Services,"manholes,_chambers,_etc_-_component_measure"
SER572,SER515,Benching; 1800 dia,item,Services,"Manholes, chambers, etc - Component measure",92.43,Services!I718,92.43,Services!A718,Services,"manholes,_chambers,_etc_-_component_measure"
SER573,SER516,Benching; 2100 dia,item,Services,"Manholes, chambers, etc - Component measure",122.46,Services!I719,122.46,Services!A719,Services,"manholes,_chambers,_etc_-_component_measure"
SER574,SER517,Manhole rings; 900 dia,item,Services,"Manholes, chambers, etc - Component measure",194.72,Services!I720,194.72,Services!A720,Services,"manholes,_chambers,_etc_-_component_measure"
SER575,SER518,Manhole rings; 1050 dia,item,Services,"Manholes, chambers, etc - Component measure",202.55,Services!I721,202.55,Services!A721,Services,"manholes,_chambers,_etc_-_component_measure"
SER576,SER519,Manhole rings; 1200 dia,item,Services,"Manholes, chambers, etc - Component measure",233.22,Services!I722,233.22,Services!A722,Services,"manholes,_chambers,_etc_-_component_measure"
SER577,SER520,Manhole rings; 1500 dia,item,Services,"Manholes, chambers, etc - Component measure",340.57,Services!I723,340.57,Services!A723,Services,"manholes,_chambers,_etc_-_component_measure"
SER578,SER521,Manhole rings; 1800 dia,item,Services,"Manholes, chambers, etc - Component measure",426.78,Services!I724,426.78,Services!A724,Services,"manholes,_chambers,_etc_-_component_measure"
SER579,SER522,Manhole rings; 2100 dia,item,Services,"Manholes, chambers, etc - Component measure",696.59,Services!I725,696.59,Services!A725,Services,"manholes,_chambers,_etc_-_component_measure"
SER580,SER523,Manhole rings; 2400 dia,item,Services,"Manholes, chambers, etc - Component measure",870.34,Services!I726,870.34,Services!A726,Services,"manholes,_chambers,_etc_-_component_measure"
SER581,SER524,Manhole rings; 2700 dia,item,Services,"Manholes, chambers, etc - Component measure",1046.37,Services!I727,1046.37,Services!A727,Services,"manholes,_chambers,_etc_-_component_measure"
SER582,SER525,Manhole rings; 3000 dia,item,Services,"Manholes, chambers, etc - Component measure",1427.29,Services!I728,1427.29,Services!A728,Services,"manholes,_chambers,_etc_-_component_measure"
SER583,SER526,Caisson rings; 3600 dia,item,Services,"Manholes, chambers, etc - Component measure",2776.6,Services!I729,2776.6,Services!A729,Services,"manholes,_chambers,_etc_-_component_measure"
SER584,SER527,Caisson rings; 4000 dia,item,Services,"Manholes, chambers, etc - Component measure",5767.01,Services!I730,5767.01,Services!A730,Services,"manholes,_chambers,_etc_-_component_measure"
SER585,SER528,Cover slabs; 900 dia,item,Services,"Manholes, chambers, etc - Component measure",137.08,Services!I731,137.08,Services!A731,Services,"manholes,_chambers,_etc_-_component_measure"
SER586,SER529,Cover slabs; 1050 dia,item,Services,"Manholes, chambers, etc - Component measure",139.47,Services!I732,139.47,Services!A732,Services,"manholes,_chambers,_etc_-_component_measure"
SER587,SER530,Cover slabs; 1200 dia,item,Services,"Manholes, chambers, etc - Component measure",168.93,Services!I733,168.93,Services!A733,Services,"manholes,_chambers,_etc_-_component_measure"
SER588,SER531,Cover slabs; 1500 dia,item,Services,"Manholes, chambers, etc - Component measure",256.46,Services!I734,256.46,Services!A734,Services,"manholes,_chambers,_etc_-_component_measure"
SER589,SER532,Cover slabs; 1800 dia,item,Services,"Manholes, chambers, etc - Component measure",371.85,Services!I735,371.85,Services!A735,Services,"manholes,_chambers,_etc_-_component_measure"
SER590,SER533,Cover slabs; 2100 dia,item,Services,"Manholes, chambers, etc - Component measure",689.03,Services!I736,689.03,Services!A736,Services,"manholes,_chambers,_etc_-_component_measure"
SER591,SER534,Cover slabs; 2400 dia,item,Services,"Manholes, chambers, etc - Component measure",956.21,Services!I737,956.21,Services!A737,Services,"manholes,_chambers,_etc_-_component_measure"
SER592,SER535,Cover slabs; 2700 dia,item,Services,"Manholes, chambers, etc - Component measure",1510.27,Services!I738,1510.27,Services!A738,Services,"manholes,_chambers,_etc_-_component_measure"
SER593,SER536,Cover slabs; 3000 dia,item,Services,"Manholes, chambers, etc - Component measure",1809.56,Services!I739,1809.56,Services!A739,Services,"manholes,_chambers,_etc_-_component_measure"
SER594,SER537,Cover slabs; 3600 dia,item,Services,"Manholes, chambers, etc - Component measure",3794.47,Services!I740,3794.47,Services!A740,Services,"manholes,_chambers,_etc_-_component_measure"
SER595,SER538,Cover slabs; 4000 dia,item,Services,"Manholes, chambers, etc - Component measure",4242.86,Services!I741,4242.86,Services!A741,Services,"manholes,_chambers,_etc_-_component_measure"
SER596,SER539,Main channel; 100 dia,item,Services,"Manholes, chambers, etc - Component measure",34.31,Services!I742,34.31,Services!A742,Services,"manholes,_chambers,_etc_-_component_measure"
SER597,SER540,Main channel; 150 dia,item,Services,"Manholes, chambers, etc - Component measure",52.46,Services!I743,52.46,Services!A743,Services,"manholes,_chambers,_etc_-_component_measure"
SER598,SER541,Main channel; 225 dia,item,Services,"Manholes, chambers, etc - Component measure",89.9,Services!I744,89.9,Services!A744,Services,"manholes,_chambers,_etc_-_component_measure"
SER599,SER542,Main channel; 300 dia,item,Services,"Manholes, chambers, etc - Component measure",154.39,Services!I745,154.39,Services!A745,Services,"manholes,_chambers,_etc_-_component_measure"
SER600,SER543,Main channel; 450 dia,item,Services,"Manholes, chambers, etc - Component measure",257.95,Services!I746,257.95,Services!A746,Services,"manholes,_chambers,_etc_-_component_measure"
SER601,SER544,Branch bends; 100 dia,item,Services,"Manholes, chambers, etc - Component measure",38.74,Services!I747,38.74,Services!A747,Services,"manholes,_chambers,_etc_-_component_measure"
SER602,SER545,Branch bends; 150 dia,item,Services,"Manholes, chambers, etc - Component measure",59.49,Services!I748,59.49,Services!A748,Services,"manholes,_chambers,_etc_-_component_measure"
SER603,SER546,Branch bends; 225 dia,item,Services,"Manholes, chambers, etc - Component measure",111.61,Services!I749,111.61,Services!A749,Services,"manholes,_chambers,_etc_-_component_measure"
SER604,SER547,Brickwork; engineering bricks; 1B thk in c.m.,kw,Services,"Manholes, chambers, etc - Component measure",128.27,Services!I750,128.27,Services!A750,Services,"manholes,_chambers,_etc_-_component_measure"
SER605,SER548,Watertight conc in in-situ walls; C40 Pudlo,item,Services,"Manholes, chambers, etc - Component measure",262.58,Services!I751,262.58,Services!A751,Services,"manholes,_chambers,_etc_-_component_measure"
SER606,SER549,Formwork to MH walls,item,Services,"Manholes, chambers, etc - Component measure",54.82,Services!I752,54.82,Services!A752,Services,"manholes,_chambers,_etc_-_component_measure"
SER607,SER550,Reinforcement; in walls; allow 200kg/m3,item,Services,"Manholes, chambers, etc - Component measure",1769.62,Services!I753,1769.62,Services!A753,Services,"manholes,_chambers,_etc_-_component_measure"
SER608,SER551,Watertight concrete in cover slab; C40 Pudlo,item,Services,"Manholes, chambers, etc - Component measure",241.68,Services!I754,241.68,Services!A754,Services,"manholes,_chambers,_etc_-_component_measure"
SER609,SER552,Formwork to soffit of cover slab,item,Services,"Manholes, chambers, etc - Component measure",74.21,Services!I755,74.21,Services!A755,Services,"manholes,_chambers,_etc_-_component_measure"
SER610,SER553,Form opening in slab; slab 250-500; opening 2-3m gth,item,Services,"Manholes, chambers, etc - Component measure",52.24,Services!I756,52.24,Services!A756,Services,"manholes,_chambers,_etc_-_component_measure"
SER611,SER554,Form rebate to suit C&F; 2-3m girth,item,Services,"Manholes, chambers, etc - Component measure",8.0,Services!I757,8.0,Services!A757,Services,"manholes,_chambers,_etc_-_component_measure"
SER612,SER555,Build in ends of pipe; 100 dia,m,Services,"Manholes, chambers, etc - Component measure",28.84,Services!I758,28.84,Services!A758,Services,"pipe,manholes,_chambers,_etc_-_component_measure"
SER613,SER556,Build in ends of pipe; 150 dia,m,Services,"Manholes, chambers, etc - Component measure",43.27,Services!I759,43.27,Services!A759,Services,"pipe,manholes,_chambers,_etc_-_component_measure"
SER614,SER557,Build in ends of pipe; 225 dia,m,Services,"Manholes, chambers, etc - Component measure",57.69,Services!I760,57.69,Services!A760,Services,"pipe,manholes,_chambers,_etc_-_component_measure"
SER615,SER558,Build in ends of pipe; 300 dia,m,Services,"Manholes, chambers, etc - Component measure",86.53,Services!I761,86.53,Services!A761,Services,"pipe,manholes,_chambers,_etc_-_component_measure"
SER616,SER559,Build in ends of pipe; 450 dia,m,Services,"Manholes, chambers, etc - Component measure",115.38,Services!I762,115.38,Services!A762,Services,"pipe,manholes,_chambers,_etc_-_component_measure"
SER617,SER560,Step irons; built into brickwork,kw,Services,"Manholes, chambers, etc - Component measure",15.0,Services!I763,15.0,Services!A763,Services,"manholes,_chambers,_etc_-_component_measure"
SER618,SER561,Step irons; built into pre-cast manhole sections,item,Services,"Manholes, chambers, etc - Component measure",7.08,Services!I764,7.08,Services!A764,Services,"manholes,_chambers,_etc_-_component_measure"
SER619,SER562,EO for steel ladder in lieu of step irons,item,Services,"Manholes, chambers, etc - Component measure",115.6,Services!I765,115.6,Services!A765,Services,"steel,manholes,_chambers,_etc_-_component_measure"
SER620,SER563,Concrete surround; 150-450mm thk,item,Services,"Manholes, chambers, etc - Component measure",38.11,Services!I766,38.11,Services!A766,Services,"manholes,_chambers,_etc_-_component_measure"
SER621,SER564,Formwork; to concrete surround; curved,item,Services,"Manholes, chambers, etc - Component measure",10.86,Services!I767,10.86,Services!A767,Services,"manholes,_chambers,_etc_-_component_measure"
SER622,SER565,Fill with SEM,item,Services,"Manholes, chambers, etc - Component measure",9.03,Services!I768,9.03,Services!A768,Services,"manholes,_chambers,_etc_-_component_measure"
SER623,SER566,Imported granular fill; type 1,item,Services,"Manholes, chambers, etc - Component measure",10.0,Services!I769,10.0,Services!A769,Services,"manholes,_chambers,_etc_-_component_measure"
SER624,SER567,L&C surface of fill,item,Services,"Manholes, chambers, etc - Component measure",1.51,Services!I770,1.51,Services!A770,Services,"manholes,_chambers,_etc_-_component_measure"
SER625,SER568,Brickwork kerb; 225mm high; eng bricks; 1B thk in c.m.,kw,Services,"Manholes, chambers, etc - Component measure",33.06,Services!I771,33.06,Services!A771,Services,"manholes,_chambers,_etc_-_component_measure"
SER626,SER569,A15 cover & frame; 600 x 600/450; inc 3 courses of brickwork,kw,Services,"Manholes, chambers, etc - Component measure",187.61,Services!I772,187.61,Services!A772,Services,"manholes,_chambers,_etc_-_component_measure"
SER627,SER570,B125 cover & frame; 600 x 600/450; inc 3 courses of brickwork,kw,Services,"Manholes, chambers, etc - Component measure",195.87,Services!I773,195.87,Services!A773,Services,"manholes,_chambers,_etc_-_component_measure"
SER628,SER571,D400 cover & frame; 600 x 600/450; inc 3 courses of brickwork,kw,Services,"Manholes, chambers, etc - Component measure",231.27,Services!I774,231.27,Services!A774,Services,"manholes,_chambers,_etc_-_component_measure"
SER629,SER572,"Supply and install Harton Pod 7500 (Groundworks and concrete surround meas sep); including exc, C/A, EWS, W/S, conc, fwk, rebar, chambers, C&Fs, sump pump discharge, vent pipe, etc; Commission on completion",m,Services,Harton Pod,88527.71,Services!I777,88527.71,Services!A777,Services,"pipe,pump,harton_pod"
SER630,SER573,Supply and install Harton Pod 7500 (Groundworks and concrete surround meas sep); grdwks meas sep; Commission on completion,item,Services,Harton Pod,55000.98,Services!I778,55000.98,Services!A778,Services,harton_pod
SER631,SER574,M& E connections and supplies to Harton Pod (meas sep),item,Services,Harton Pod,0.0,,0.0,Services!A779,Services,harton_pod
SER632,SER575,Servicing and maintenance of  Harton Pod,item,Services,Harton Pod,0.0,,0.0,Services!A780,Services,harton_pod
SER633,SER576,Attendance on installation team; maintain open trenches,m³,Services,Attendance on District Heating,7.12,Services!I783,7.12,Services!A783,Services,attendance_on_district_heating
SER634,SER577,Full road closure,item,Services,"Road closure for service runs or connection in road, including liason with Council, TFL & other Stats, licenses, permissions, fees, etc",4248.0,Services!I786,4248.0,Services!A786,Services,"road_closure_for_service_runs_or_connection_in_road,_including_liason_with_council,_tfl_&_other_stats,_licenses,_permissions,_fees,_etc"
SER635,SER578,Partial road closure,item,Services,"Road closure for service runs or connection in road, including liason with Council, TFL & other Stats, licenses, permissions, fees, etc",2360.0,Services!I787,2360.0,Services!A787,Services,"road_closure_for_service_runs_or_connection_in_road,_including_liason_with_council,_tfl_&_other_stats,_licenses,_permissions,_fees,_etc"
SER636,SER579,"Traffic diversion submission & licence, inc liase with Stats, design, proposal & approval/permission, RAMS, fees, etc",item,Services,Traffic management for service runs or connection in Road,1770.0,Services!I789,1770.0,Services!A789,Services,traffic_management_for_service_runs_or_connection_in_road
SER637,SER580,"Pedestrian diversion submission & license, inc liase with Stats, design, proposal & approval/permissions, RAMS, fees, etc",item,Services,Traffic management for service runs or connection in Road,1416.0,Services!I790,1416.0,Services!A790,Services,traffic_management_for_service_runs_or_connection_in_road
SER638,SER581,"Install traffic management measures, inc lights, signs, lights, notices, etc",nr,Services,Traffic management for service runs or connection in Road,2183.0,Services!I791,2183.0,Services!A791,Services,"light,traffic_management_for_service_runs_or_connection_in_road"
SER639,SER582,"Heras fencing, inc erect, adapt and dismantle on completion",item,Services,"Temporary fencing, Heras, barriers, sleepers, road plates, etc",36.09,Services!I793,36.09,Services!A793,Services,"temporary_fencing,_heras,_barriers,_sleepers,_road_plates,_etc"
SER640,SER583,Pedestrian barriers,item,Services,"Temporary fencing, Heras, barriers, sleepers, road plates, etc",42.81,Services!I794,42.81,Services!A794,Services,"temporary_fencing,_heras,_barriers,_sleepers,_road_plates,_etc"
SER641,SER584,Jersey blocks,item,Services,"Temporary fencing, Heras, barriers, sleepers, road plates, etc",59.66,Services!I795,59.66,Services!A795,Services,"temporary_fencing,_heras,_barriers,_sleepers,_road_plates,_etc"
SER642,SER585,Road plates,item,Services,"Temporary fencing, Heras, barriers, sleepers, road plates, etc",58.34,Services!I796,58.34,Services!A796,Services,"temporary_fencing,_heras,_barriers,_sleepers,_road_plates,_etc"
SER643,SER586,Survey existing services,item,Services,Testing,1180.0,Services!I799,1180.0,Services!A799,Services,testing
SER644,SER587,Chlorination cleaning of water system,item,Services,Testing,2950.0,Services!I800,2950.0,Services!A800,Services,testing
SER645,SER588,Hydraulic testing of water main,sum,Services,Testing,1180.0,Services!I801,1180.0,Services!A801,Services,testing
SER646,SER589,CCTV survey,item,Services,Testing,2124.0,Services!I802,2124.0,Services!A802,Services,testing
SER647,SER590,Dispose of ground water,item,Services,Testing,2173.21,Services!I803,2173.21,Services!A803,Services,testing
SER648,SER592,Test drains,item,Services,Testing,1.53,Services!I805,1.53,Services!A805,Services,testing
SER649,SER593,Re-test drains on completion,item,Services,Testing,1.53,Services!I806,1.53,Services!A806,Services,testing
SER650,SER594,CCTV survey,item,Services,Testing,3.55,Services!I807,3.55,Services!A807,Services,testing
